unique_id,QC_comments,QC_modal_peak_height,QC_peak_number,modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,n_peaks_total,n_peaks_analysis_subset,n_peaks_analysis_subset_expansions,min_repeat,max_repeat,mean_repeat,weighted_mean_repeat,median_repeat,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,fsa_id,plate_id,well,cell_line,treatment,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,sample_group_id,d0_weighted_mean_repeat,skewness,weighted_repeat_gain,day,genotype,normalised_gain
plate1_B02_20230328.fsa,NA,NA,NA,131.58619424168836,1634,126.58619424168836,1119,34,32,23,117.58619424168836,148.58619424168836,133.08619424168836,132.040113421727,133.08619424168836,1634,-9,22,5.453919180038639,5.453919180038645,6.565823741913803,7.191665828893133,11.175030599755202,11.175030599755202,-2.6306897237129796,-7.926176470588235,-4.781214421252372,-2.793675889328063,-0.24110813226094718,1.5991366906474833,3.187236758136567,4.677478580171359,6.24077253218884,8.025399495374266,10.107983193277313,13.014408233276159,15.482303370786514,19.651739130434784,0,0,0.6810641627543037,2.125359477124183,3.415571155073389,4.657037943696451,5.941990771259064,7.390535298681148,9.013226094727436,10.92983193277311,13.685420240137223,16.039649122807017,19.935217391304352,plate1_B02_20230328,2022-01-12_1,B02,CC6,DMSO,NA,NA,NA,CC6,126.68072837422865,0.340159066345651,5.35938504749835,32,WT,1.0050406905074818
plate1_B03_20230328.fsa,NA,NA,NA,129.78289334976893,1505,126.78289334976893,1147,35,32,23,117.78289334976893,148.78289334976893,133.28289334976893,131.98635440163952,133.28289334976893,1505,-9,22,5.20346105187059,5.203461051870595,6.307292607988433,6.933268016546919,11.207308970099668,11.207308970099668,-2.4893009985734667,-7.892422360248447,-4.6746781115879825,-2.751679586563307,-0.4190061028770703,1.300708215297451,2.8144850498338876,4.321403991741225,5.855788005578801,7.569396195202648,9.702912621359225,12.880069324090123,15.475528700906342,19.583437500000006,0,0,0.5276758409785933,1.8635977337110483,3.0951601908657134,4.350860289057124,5.623430962343097,6.98421851289833,8.583477425552354,10.619765929778934,13.63388429752066,16.055813953488364,19.8771875,plate1_B03_20230328,2022-01-12_1,B03,CC6,DMSO,NA,NA,NA,CC6,126.68072837422865,0.4377214003208519,5.305626027410867,32,WT,0.9949593094925182
plate1_B04_20230328.fsa,NA,NA,NA,131.71304240328723,1388,126.71304240328723,1084,37,30,22,118.71304240328723,147.71304240328723,133.21304240328723,131.9774229342607,133.21304240328723,1388,-8,21,5.264380530973455,5.264380530973451,6.262745286648711,6.880404202790377,11.548270893371757,11.548270893371757,-2.327651939896838,-7.2813698630136985,-4.364819277108434,-2.5492329149232913,-0.2773062730627305,1.4365490196078436,2.9889534883720934,4.5057636887608075,6.044179104477611,7.655500821018064,9.6820796460177,12.57785588752197,14.862915601023017,18.790588235294116,0,0,0.5382160392798693,1.923450980392157,3.196842878120412,4.46671469740634,5.750749625187406,7.056814449917898,8.568456375838927,10.493129770992368,13.210606060606061,15.387710437710437,19.082523364485983,plate1_B04_20230328,2022-01-12_1,B04,CC6,DMSO,NA,NA,NA,CC6,126.68072837422865,0.3483139738166244,5.296694560032037,32,WT,0.9932843993932982
plate1_B05_20230328.fsa,NA,NA,NA,131.77475231974077,1571,126.77475231974077,1225,35,33,23,116.77475231974077,148.77475231974077,132.77475231974077,132.07171484439561,132.77475231974077,1571,-10,22,5.296962524654845,5.296962524654832,6.562051282051282,7.219297824311993,12.2533418204965,12.2533418204965,-2.786757038581856,-8.781645569620252,-5.136579572446556,-3.1065918653576436,-0.5583673469387753,1.30907830907831,2.9821200510855683,4.611075747931254,6.273167358229599,8.053030303030305,10.064053537284897,12.959326788218796,15.462628865979376,19.530405405405403,0,0,0.6100355871886121,2.05823754789272,3.39256625727214,4.727180140038192,6.08609958506224,7.537906647807638,9.089244663382596,10.930019120458892,13.7221465076661,16.05885245901639,19.836418918918923,plate1_B05_20230328,2022-01-12_1,B05,CC6,DMSO,NA,NA,NA,CC6,126.68072837422865,0.27221456626405033,5.390986470166965,32,WT,1.0109668770714997
plate1_B06_20230328.fsa,NA,NA,NA,131.80560727796754,1934,126.80560727796754,1589,34,31,22,117.80560727796754,147.80560727796754,132.80560727796754,131.63341127574657,132.80560727796754,1934,-9,21,4.827803997779029,4.827803997779012,6.029913936701832,6.673406705912464,11.120992761116856,11.120992761116856,-2.487433577480971,-7.954234234234234,-4.806222222222222,-3.000445930880713,-0.755066079295154,1.0186637217007184,2.588072417465389,4.09100310237849,5.601498929336189,7.232638036809818,9.226280991735537,12.077374301675977,14.474022988505743,18.880451977401137,0,0,0.45825242718446607,1.8014356709000554,3.0551759834368535,4.268252326783868,5.497323340471092,6.799317406143344,8.26632277081798,10.135882352941177,12.827932960893856,15.122018348623849,19.2172,plate1_B06_20230328,2022-01-12_1,B06,CC6,DMSO,NA,NA,NA,CC6,126.68072837422865,0.3475963098974746,4.9526829015179175,32,WT,0.9287722003720612
plate1_B07_20230328.fsa,NA,NA,NA,137.69204764189462,2141,130.69204764189462,956,32,30,22,122.69204764189462,151.69204764189462,137.19204764189462,136.87680722102343,137.19204764189462,2141,-8,21,6.184759579128809,6.184759579128811,6.980392860990412,7.501432312980848,10.413358243811302,10.413358243811302,-2.536752919624456,-7.079398907103825,-3.9013134851138354,-1.7509592326139087,1.0229868228404102,2.9259897828863357,4.470052356020942,5.849305222807858,7.15706106870229,8.531263048016703,10.1660014781966,12.750954653937947,15.004198473282443,18.842707182320442,0,0.22698548249359526,1.2317715959004392,2.89029374201788,4.262198952879581,5.495639674173455,6.649696403549743,7.8080152671755725,9.075330926594466,10.670214338507023,13.195280235988202,15.438167938931292,19.04028571428571,plate1_B07_20230328,2022-01-12_1,B07,H1,DMSO,NA,NA,NA,H1,131.0091115670203,0.532237003525343,5.867695654003114,32,"HTT
delta PE",0.9504506339561128
plate1_B08_20230328.fsa,NA,NA,NA,137.69204764189462,1917,130.69204764189462,878,33,29,22,123.69204764189462,151.69204764189462,137.69204764189462,137.95317846068852,137.69204764189462,1917,-7,21,7.261130818793902,7.26113081879389,7.761094621009194,8.224089413816337,12.16171100678143,12.16171100678143,-2.1099908340971587,-5.917375565610859,-2.6272900763358775,-0.5813211845102504,1.9098765432098765,3.7500309981401125,5.331752021563343,6.7944705268648935,8.255874390904168,9.810391126678343,11.657478005865103,14.081796116504856,15.95519877675841,19.004567901234577,0,0.3574557315936626,1.4414351851851852,3.2251704897706137,4.730103211009174,6.1029733959311425,7.423786919831223,8.774553329723876,10.2554834523037,12.009776304888153,14.37245145631068,16.18496932515337,19.15240740740741,plate1_B08_20230328,2022-01-12_1,B08,H1,DMSO,NA,NA,NA,H1,131.0091115670203,0.30972893084807307,6.944066893668207,32,"HTT
delta PE",1.1248014843472487
plate1_B09_20230328.fsa,NA,NA,NA,137.57891279506316,1919,130.57891279506316,904,32,28,21,123.57891279506316,150.57891279506316,137.07891279506316,137.2351615833062,137.07891279506316,1919,-7,20,6.656248788243033,6.656248788243049,7.167474504633758,7.61556865760916,11.196977592496092,11.196977592496092,-2.0054761180407668,-5.894761904761904,-2.6440812720848053,-0.783296460176991,1.6146803472770326,3.35925925925926,4.851173184357542,6.205575820739968,7.5857777777777775,9.063647566235367,10.724487004103969,12.89007858546169,14.693663194444442,17.97154589371981,0,0.24386446886446894,1.2719810576164168,2.9460973982655103,4.342346368715084,5.6065693430656935,6.826472120896301,8.12,9.504128157732595,11.058110236220474,13.162467866323908,14.900520833333333,18.122876712328768,plate1_B09_20230328,2022-01-12_1,B09,H1,DMSO,NA,NA,NA,H1,131.0091115670203,0.35907048144666104,6.226050016285882,32,"HTT
delta PE",1.008496952459396
plate1_B10_20230328.fsa,NA,NA,NA,139.70104825532576,1973,130.70104825532576,398,34,30,24,124.70104825532576,153.70104825532576,139.20104825532576,139.8642533486912,139.20104825532576,1973,-6,23,9.163205093365434,9.163205093365425,9.396521604099538,9.675774134790528,11.521540800810948,11.521540800810948,-2.069559228650138,-4.67625850340136,-0.4121859296482412,1.7776406035665295,4.1652357494722025,5.830663478780634,7.246566855962829,8.565889508362899,9.899738356881214,11.389011703511054,13.311363636363637,15.976951219512197,18.013066954643627,21.14947058823529,0,1.3844307270233198,2.8367021276595747,4.758620689655173,6.250413223140496,7.573051109963862,8.832995438418651,10.128779395296753,11.594603381014306,13.495629370629372,16.12410329985653,18.126889848812095,21.21147058823529,plate1_B10_20230328,2022-01-12_1,B10,H1,DMSO,NA,NA,NA,H1,131.0091115670203,0.5763218399620278,8.85514178167088,32,"HTT
delta PE",1.434357815477095
plate1_B11_20230328.fsa,NA,NA,NA,136.49898925712665,1996,130.49898925712665,861,30,28,22,124.49898925712665,151.49898925712665,137.99898925712665,137.13024812596913,137.99898925712665,1996,-6,21,6.63125886884248,6.631258868842489,7.070991283194811,7.475800743231287,10.324649298597194,10.324649298597194,-1.8559206023271733,-5.351344086021506,-2.370850622406639,-0.5290360046457605,1.646075581395349,3.1935394809497524,4.522597402597403,5.775300601202405,7.087635054021608,8.641694915254238,10.579710144927537,13.45114503816794,15.868764845605696,19.263662790697676,0,0.23992869875222828,1.2015988372093025,2.7131982811540825,3.9901711761457763,5.159118236472946,6.310897435897436,7.582472989195678,9.069183359013868,10.953079710144928,13.765801526717558,16.129891304347826,19.38348837209302,plate1_B11_20230328,2022-01-12_1,B11,H1,DMSO,NA,NA,NA,H1,131.0091115670203,0.4967848611266961,6.12113655894882,32,"HTT
delta PE",0.9915030475406039
plate1_B12_20230328.fsa,NA,NA,NA,134.39742376901523,2386,130.39742376901523,1114,35,31,21,119.39742376901523,150.39742376901523,135.3651657044991,136.21280246144138,135.39742376901523,2386,-11,20,5.815378692426151,5.815378692426151,6.576543469130617,6.909875097580016,9.737636211232187,9.737636211232187,-2.67437284800787,-8.7365625,-3.42375296912114,-1.1209183673469385,1.1101293103448278,2.5475022706630344,3.779882648784577,4.9995713673381905,6.36211962224554,7.936872146118723,9.878939617083947,12.558233890214796,14.730726256983237,18.11408284023668,0,0.11565096952908598,1.0021551724137931,2.3224341507720254,3.448449287510478,4.534076296613803,5.680978762696214,6.981636935991605,8.499034127495172,10.350906095551895,12.910501193317424,15.007194244604314,18.2887573964497,plate1_B12_20230328,2022-01-12_1,B12,H1,DMSO,NA,NA,NA,H1,131.0091115670203,0.7514560111842934,5.203690894421072,32,"HTT
delta PE",0.8428949968016756
plate1_C01_20230328.fsa,NA,NA,NA,133.39292346229965,1102,127.39292346229965,801,33,33,23,117.39292346229965,149.39292346229965,133.39292346229965,132.6400610459823,133.39292346229965,1102,-10,22,5.247137583682644,5.247137583682663,6.380466745917538,6.940174770333856,11.149727767695099,11.149727767695099,-2.667746686303387,-8.8142708333333335,-4.818953068592058,-2.638953488372093,-0.24769038701622925,1.508971774193549,3.058790697674419,4.532214156079855,5.982577132486387,7.621139101861994,9.623098591549297,12.598740554156173,15.261190476190473,19.7652688172043,0,0,0.6010055865921788,1.989717741935484,3.261116279069768,4.494192377495463,5.709165154264973,7.0070098576122675,8.533703703703706,10.420066889632107,13.318789808917199,15.87880952380952,20.050740740740732,plate1_C01_20230328,2022-01-12_1,C01,H4,DMSO,NA,NA,NA,H4,128.12738965762577,0.4206825448947531,4.512671388356523,32,"HTT
delta PE",0.8859998429449505
plate1_C02_20230328.fsa,NA,NA,NA,134.4797036576199,1097,127.4797036576199,661,36,34,23,116.4797036576199,149.4797036576199,132.9797036576199,133.16630530033038,132.9797036576199,1097,-11,22,5.686601642710485,5.686601642710472,6.688398357289528,7.210498766170642,11.190519598906107,11.190519598906107,-2.717966573816156,-9.419333333333334,-4.280952380952381,-2.1741794310722096,0.31264367816091987,2.14560669456067,3.7076335877862596,5.167130919220056,6.602917046490429,8.110000000000001,10.003328290468987,12.704904051172708,14.92401433691756,19.47444444444443,0,0.009770114942528815,0.8637292464878674,2.365690376569038,3.697423664122138,4.951679104477613,6.190063810391978,7.437426900584795,8.863750000000001,10.67231467473525,13.215926892950394,15.421462264150941,19.781527777777768,plate1_C02_20230328,2022-01-12_1,C02,H4,DMSO,NA,NA,NA,H4,128.12738965762577,0.5155317942321264,5.038915642704609,32,"HTT
delta PE",0.9893205340783884
plate1_C03_20230328.fsa,NA,NA,NA,131.70275741721167,1312,127.70275741721167,914,39,36,23,113.70275741721167,149.70275741721167,132.14720186165613,133.27509295010512,132.20275741721167,1312,-14,22,5.572335532893447,5.572335532893422,6.820885822835433,7.347777119146413,11.858231707317072,11.858231707317072,-3.0849802371541504,-10.985753424657535,-4.952492668621701,-2.628052805280528,-0.051641137855579666,1.7968858131487901,3.392987804878049,4.941360437842064,6.513487629688747,8.26914995224451,10.347647768395658,13.27265306122449,15.732515337423312,19.85240310077519,0,0,0.749031007751938,2.2176,3.540396341463415,4.8475371383893675,6.167597765363128,7.5807033363390435,9.18479408658923,11.116689280868387,13.912244897959184,16.27470355731225,20.125510204081625,plate1_C03_20230328,2022-01-12_1,C03,H4,DMSO,NA,NA,NA,H4,128.12738965762577,0.5346099443443089,5.147703292479349,32,"HTT
delta PE",1.0106794659216116
plate1_C04_20230328.fsa,NA,NA,NA,130.7976786425601,1211,127.7976786425601,797,36,30,22,119.7976786425601,148.7976786425601,134.2976786425601,133.31934953474894,134.2976786425601,1211,-8,21,5.521670892188837,5.521670892188821,6.314137389834601,6.801443041487443,10.902559867877788,10.902559867877788,-2.2258392675483214,-7.095740740740741,-3.7513432835820897,-1.8055284552845527,0.3750772399588054,1.952631578947369,3.3272878535773716,4.707256046705588,6.139723502304147,7.7153313550939675,9.621287779237845,12.440546697038727,14.785409252669035,18.828543689320384,0,0,0.663645726055613,2.0105697770437656,3.2023294509151423,4.402502085070893,5.6282495667244365,6.933087557603686,8.399330357142858,10.220123839009288,12.930751708428248,15.223113207547167,19.048250000000007,plate1_C04_20230328,2022-01-12_1,C04,H4,DMSO,NA,NA,NA,H4,128.12738965762577,0.5241613017787918,5.191959877123168,32,"HTT
delta PE",1.0193686266579496
plate1_C05_20230328.fsa,NA,NA,NA,132.7004010665435,1177,127.70040106654349,846,38,36,27,118.70040106654349,153.7004010665435,136.2004010665435,133.3104625148867,136.2004010665435,1177,-9,26,5.6100614483432025,5.610061448343192,6.637454775167978,7.302129699376841,11.40696686491079,11.40696686491079,-2.4466630196936543,-7.8108547008547005,-4.411755952380952,-2.5475165562913906,-0.20496453900709188,1.5302810516772445,3.065870307167236,4.549277824978759,6.113178294573643,7.869578947368423,10.00061728395062,13.254885057471265,16.68885542168674,23.735875000000004,0,0,0.6249237029501525,1.989664551223935,3.25844709897611,4.502293967714529,5.799360146252285,7.2197894736842105,8.839089848308053,10.867901234567903,14.075609756097563,17.72827868852459,24.08822784810127,plate1_C05_20230328,2022-01-12_1,C05,H4,DMSO,NA,NA,NA,H4,128.12738965762577,0.4521662256943119,5.183072857260925,32,"HTT
delta PE",1.0176237847395877
plate1_C06_20230328.fsa,NA,NA,NA,132.77925262645633,2055,127.77925262645633,1344,36,29,20,118.77925262645633,146.77925262645633,132.77925262645633,132.9060344296232,132.77925262645633,2055,-9,19,5.126781803166864,5.126781803166852,6.094861943915838,6.606925418569253,10.50948905109489,10.50948905109489,-2.432076492873895,-7.841611111111111,-4.274792531120331,-2.3126002290950742,0.0169576059850375,1.7124410377358497,3.1924100542138985,4.557907542579075,5.932703777335983,7.412635791881075,9.16179245283019,11.781316098707403,13.984137291280145,17.283802083333335,0,0,0.6366583541147134,2.0453067645516523,3.268408082799409,4.428613138686131,5.591948310139165,6.8009336099585065,8.149742268041237,9.822012578616352,12.345857988165681,14.455656108597282,17.502499999999994,plate1_C06_20230328,2022-01-12_1,C06,H4,DMSO,NA,NA,NA,H4,128.12738965762577,0.5461242753768573,4.7786447719974205,32,"HTT
delta PE",0.938219992797075
plate1_C08_20230328.fsa,NA,NA,NA,137.70576095666206,1221,131.70576095666206,466,36,33,27,125.70576095666206,157.70576095666206,141.70576095666206,140.3833939525699,141.70576095666206,1221,-6,26,8.677632995907828,8.677632995907818,8.990254146026276,9.389572483259887,13.31040131040131,13.31040131040131,-1.8549520766773162,-4.9181679389312976,-1.4924855491329478,0.4944162436548224,2.863227222832053,4.615170008718397,6.15980311730927,7.691286307053942,9.307372400756144,11.15448275862069,13.466290550070523,16.684,19.367479674796748,23.87749999999999,0,0.6897631133671744,1.8941709844559587,3.734761441090555,5.268550368550369,6.700738310090238,8.153017241379311,9.722873345935728,11.533448275862071,13.776304654442878,16.92822222222222,19.59085365853658,23.975624999999997,plate1_C08_20230328,2022-01-12_1,C08,H5,DMSO,NA,NA,NA,H5,132.43147451764938,0.40452775828788545,7.951919434920512,32,"HTT
delta PE",1.0034431334601734
plate1_C09_20230328.fsa,NA,NA,NA,138.7582578650637,1136,131.7582578650637,394,32,31,25,125.75825786506371,155.7582578650637,140.7582578650637,139.93413370226102,140.7582578650637,1136,-6,24,8.17587583719731,8.17587583719732,8.498905203503348,8.87340644276902,11.84330985915493,11.84330985915493,-1.882882882882883,-4.944912280701755,-1.5690140845070422,0.46000000000000024,2.96577840112202,4.651372549019609,6.108450704225352,7.479148181011535,8.890959409594096,10.476627534685166,12.363305322128852,15.09462365591398,17.534677419354836,21.82636363636363,0,0.6989583333333335,1.9669421487603307,3.8402777777777777,5.280260707635009,6.60387323943662,7.895297249334517,9.260121457489879,10.776947705442904,12.626050420168069,15.346774193548388,17.723790322580644,21.93295454545455,plate1_C09_20230328,2022-01-12_1,C09,H5,DMSO,NA,NA,NA,H5,132.43147451764938,0.4414401173203058,7.502659184611645,32,"HTT
delta PE",0.9467515237175832
plate1_C10_20230328.fsa,NA,NA,NA,139.7867564726223,606,131.7867564726223,187,31,30,25,126.7867564726223,155.7867564726223,141.2867564726223,140.3561083805569,141.2867564726223,606,-5,24,8.569351907934589,8.569351907934585,8.813567534827378,9.146863844977053,11.943894389438944,11.943894389438944,-1.68561872909699,-4.2908333333333335,-0.9906417112299464,0.9439834024896268,3.300438596491228,5.024412296564196,6.492254733218589,7.875412541254126,9.315018315018316,10.866602687140116,12.78891820580475,15.497881355932204,17.76724137931034,21.766379310344817,0,0.8514522821576764,2.131880108991826,4.019878296146045,5.544665461121157,6.916695352839931,8.22491349480969,9.616117216117216,11.117724288840265,13.006432748538014,15.672033898305086,17.908965517241374,21.83724137931035,plate1_C10_20230328,2022-01-12_1,C10,H5,DMSO,NA,NA,NA,H5,132.43147451764938,0.3576417917864312,7.924633862907513,32,"HTT
delta PE",1
plate1_C11_20230328.fsa,NA,NA,NA,139.5776284224187,952,131.5776284224187,380,32,32,26,125.57762842241871,156.5776284224187,141.0776284224187,140.71919062106866,141.0776284224187,952,-6,25,9.14156219864995,9.141562198649952,9.498874959819993,9.961932247646534,14.286764705882353,14.286764705882353,-2.010853835021708,-5.226767676767677,-1.7924028268551235,0.37152034261241995,2.9955621301775146,4.885236447520185,6.615638766519824,8.285634118967453,10.074778200253485,12.1060393258427,14.511226252158895,17.62274774774775,19.827614379084963,23.01449999999999,0,0.7444325481798718,2.0285502958579884,4.015686274509804,5.671014492753624,7.264915966386555,8.847923681257015,10.58276299112801,12.528230337078652,14.857340241796201,17.848423423423423,19.991339869281045,23.1147,plate1_C11_20230328,2022-01-12_1,C11,H5,DMSO,NA,NA,NA,H5,132.43147451764938,0.07961407017960404,8.287716103419285,32,"HTT
delta PE",1.0458169105087916
plate1_C12_20230328.fsa,NA,NA,NA,140.59927037259362,1288,131.59927037259362,479,34,34,25,122.59927037259362,155.59927037259362,139.09927037259362,140.30534730294048,139.09927037259362,1288,-9,24,8.706076930346853,8.706076930346848,9.28844154616766,9.76660682226212,14.13586956521739,14.13586956521739,-2.8713886300093194,-7.582156862745098,-2.736333333333333,-0.062212943632567574,2.8057273768613977,4.856781193490055,6.5717187500000005,8.220496894409939,9.899838187702265,11.752214022140222,13.87822318526544,16.67699680511182,18.758880778588807,22.07564516129032,0,0.7957463884430178,2.100229095074456,4.149186256781194,5.822593800978793,7.35202492211838,8.867624223602483,10.461342395921834,12.22324011571842,14.264988009592328,16.94329073482428,18.96167883211679,22.210080645161284,plate1_C12_20230328,2022-01-12_1,C12,H5,DMSO,NA,NA,NA,H5,132.43147451764938,0.21533615340853704,7.873872785291098,32,"HTT
delta PE",0.9935945207697217
plate1_D01_20230328.fsa,NA,NA,NA,140.28043580425043,859,136.28043580425043,656,28,27,20,129.28043580425043,155.28043580425043,142.28043580425043,141.13148824806063,142.28043580425043,859,-7,19,4.851052443810204,4.851052443810203,5.649839457723867,6.185562677314279,10.079161816065191,10.079161816065191,-1.9047213951509996,-6.175696202531646,-3.6164473684210527,-2.107177033492823,-0.16554878048780486,1.3473939393939398,2.7013237063778583,4.016374269005849,5.346353522867737,6.805986394557824,8.69080459770115,11.417105263157895,13.789637305699479,17.226329113924045,0,0,0.40730027548209374,1.6320000000000001,2.7799037304452474,3.894994179278231,5.008034610630408,6.202993197278912,7.592071197411004,9.390329670329672,11.97467105263158,14.28668831168831,17.44088607594936,plate1_D01_20230328,2022-01-12_1,D01,P3,DMSO,NA,NA,NA,P3,136.31271265169792,0.3022754236791758,4.818775596362713,32,"PMS1
delta PE",1.0376238269996758
plate1_D02_20230328.fsa,NA,NA,NA,140.60269870128548,1262,135.60269870128548,759,31,28,21,128.60269870128548,155.60269870128548,142.10269870128548,141.03313917228417,142.10269870128548,1262,-7,20,5.43044047099869,5.4304404709986915,6.0859759516541025,6.552176378845881,10.177496038034866,10.177496038034866,-1.9456360946745561,-6.1335643564356435,-3.2252238805970146,-1.5499999999999998,0.53060796645702335,2.0469557964970817,3.3684462151394423,4.643819334389857,5.948768472906403,7.409767891682786,9.169821673525378,11.870550847457627,14.201956521739124,18.02829545454546,0,0,0.6830188679245285,2.006005004170142,3.174342629482072,4.296671949286846,5.429392446633826,6.639499553172475,7.974081237911026,9.703429355281207,12.353846153846154,14.62478260869565,18.24931818181818,plate1_D02_20230328,2022-01-12_1,D02,P3,DMSO,NA,NA,NA,P3,136.31271265169792,0.49331424376935157,4.720426520586244,32,"PMS1
delta PE",1.016446384234736
plate1_D03_20230328.fsa,NA,NA,NA,139.51934683465709,1414,135.51934683465709,909,36,35,21,121.51934683465709,155.51934683465709,138.51934683465709,140.71408473585439,138.51934683465709,1414,-14,20,5.1947379011973,5.194737901197303,6.500905523694537,6.859612887997168,10.984441301272984,10.984441301272984,-3.37984899765686,-12.532857142857143,-5.108522727272726,-2.4246728971962614,0.12303473491773313,1.828686543110396,3.3091937765205093,4.721627408993576,6.183308270676691,7.7507077435470455,9.663598326359836,12.29106830122592,14.47335329341317,17.949150326797387,0,0,0.7180987202925047,2.1085201793721975,3.3548797736916556,4.55845824411135,5.794682422451994,7.07210657785179,8.550474383301708,10.325307125307127,12.804553415061296,14.912275449101795,18.199444444444445,plate1_D03_20230328,2022-01-12_1,D03,P3,DMSO,NA,NA,NA,P3,136.31271265169792,0.566179580343766,4.401372084156463,32,"PMS1
delta PE",0.9477445991590038
plate1_D04_20230328.fsa,NA,NA,NA,140.7089768907332,900,135.7089768907332,559,31,27,21,129.7089768907332,155.7089768907332,142.7089768907332,141.3634266934513,142.7089768907332,900,-6,20,5.654449802718091,5.654449802718106,6.222797018851381,6.701959232139323,10.22888888888889,10.22888888888889,-1.7443487621097953,-5.565151515151515,-2.896964856230032,-1.3537946428571428,0.6294642857142859,2.1040955631399325,3.3957399103139014,4.668333333333333,5.995271867612294,7.6134259259259265,9.681451612903228,12.503003003003004,14.785891089108908,18.354605263157897,0,0,0.6720238095238097,1.9877500000000001,3.136547085201794,4.267111111111111,5.414893617021277,6.697699594046008,8.25217391304348,10.234022988505748,12.893093093093093,15.136477987421383,18.52552631578947,plate1_D04_20230328,2022-01-12_1,D04,P3,DMSO,NA,NA,NA,P3,136.31271265169792,0.4849882907820175,5.050714041753366,32,"PMS1
delta PE",1.0875669821688567
plate1_D05_20230328.fsa,NA,NA,NA,139.64962332494784,1010,135.64962332494784,632,32,29,20,126.64962332494784,154.64962332494784,140.64962332494784,140.77997367063261,140.64962332494784,1010,-9,19,5.130350345684775,5.130350345684766,5.980035733706207,6.418237300305152,10.031683168316832,10.031683168316832,-2.314430808294541,-8.004029850746269,-3.7485347985347985,-1.8717092337917483,0.2702426564495531,1.8107587768969429,3.146732673267327,4.4497885835095135,5.80377358490566,7.296095717884132,9.063548387096775,11.521409921671019,13.724458874458874,17.08975308641976,0,0,0.6158365261813539,1.9211778029445075,3.0718811881188124,4.186892177589852,5.361635220125786,6.5840462427745665,7.950125944584383,9.621935483870967,11.9733681462141,14.121164021164017,17.303456790123455,plate1_D05_20230328,2022-01-12_1,D05,P3,DMSO,NA,NA,NA,P3,136.31271265169792,0.49085269816563964,4.467261018934693,32,"PMS1
delta PE",0.9619324207942598
plate1_D06_20230328.fsa,NA,NA,NA,138.63483803215667,1290,135.63483803215667,861,35,29,22,128.63483803215667,156.63483803215667,142.63483803215667,140.8803835532697,142.63483803215667,1290,-7,21,5.24554552111303,5.2455455211130095,5.930680986087381,6.412576150129543,10.070542635658915,10.070542635658915,-1.891509433962264,-6.255438596491228,-3.2540540540540537,-1.6825072886297374,0.2912511759172157,1.7434089000839639,3.033618677042802,4.315831344470963,5.659441151566469,7.147379454926626,9.034957020057307,11.880444444444445,14.307949790794977,18.702268041237105,0,0,0.5334901222953906,1.7827036104114193,2.906434108527132,4.017820206841687,5.163844199830652,6.402007299270072,7.809958071278827,9.63868194842407,12.40753246753247,14.748744769874476,18.91948453608247,plate1_D06_20230328,2022-01-12_1,D06,P3,DMSO,NA,NA,NA,P3,136.31271265169792,0.6633749024782655,4.567670901571773,32,"PMS1
delta PE",0.9835536157652641
plate1_D07_20230328.fsa,NA,NA,NA,153.10924176919812,1178,147.10924176919812,416,34,29,22,140.10924176919812,168.10924176919812,154.10924176919812,154.58958464107232,154.10924176919812,1178,-7,21,7.4803428718742,7.4803428718741944,7.868845063160609,8.211778498034619,11.309847198641766,11.309847198641766,-2.106219426974144,-5.86390243902439,-1.7946843853820598,0.22542056074766353,2.554034229828851,4.219962686567165,5.607300509337861,6.926020408163265,8.273339238263949,9.706473429951691,11.445194805194806,13.957518796992481,15.965797101449274,19.13237113402061,0,0.5776635514018692,1.7296783625730994,3.470241850683491,4.882742537313433,6.124489795918367,7.3637543252595155,8.632949512843224,10.000773480662984,11.70883116883117,14.187857142857144,16.15096899224806,19.237010309278354,plate1_D07_20230328,2022-01-12_1,D07,P6,DMSO,NA,NA,NA,P6,146.9176842844435,0.5281395742600913,7.671900356628811,32,"PMS1
delta PE",0.9402948177113044
