modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,min_cag,max_cag,mean_cag,weighted_mean_cag,median_cag,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,unique_id,sample_code,cell_line,experiment_code,day,drug,concentration,well,plate_id,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,repeat_gain,avg_d0_weight
116.19,663,114.19,500,110.19,123.19,116.69,116.61520825787758,116.69,663,-4,9,2.2410290266182926,2.4252082578775807,3.233973198116624,3.505721337222347,5.722473604826546,5.722473604826546,-1.4268370607028755,-4,-3.3938967136150233,-2.3614617940199336,-0.9211999999999998,0.15292153589315496,1.0675716440422325,1.900452488687783,2.7422900763358777,3.673813708260105,4.775052854122622,6.260144927536233,7.335981308411214,8.5879104477611925,0,0,0,0.6534223706176963,1.3591251885369533,2.03175572519084,2.712213740458015,3.4520210896309313,4.283086680761099,5.2850267379679146,6.646014492753624,7.584813084112149,8.667388059701493,S-22-396_20220630.fsa,S-22-396,481_23,4_004,14,Risdiplam,100,3,2,FALSE,NA,NA,2.592663142756223,114.37417923125929
116.19,468,114.19,378,110.19,123.19,116.69,116.59448318804482,116.69,468,-4,9,2.2203039567855285,2.404483188044832,3.2448318804483187,3.5352244389027434,5.854700854700854,5.854700854700854,-1.4236286919831223,-4,-3.4344512195121952,-2.432017543859649,-1.013029315960912,0.04556074766355118,0.9836448598130845,1.8429487179487176,2.725663716814159,3.71520618556701,4.855882352941177,6.334146341463415,7.414516129032258,8.635,0,0,0,0.61588785046729,1.3341880341880343,2.020353982300885,2.730088495575221,3.5123711340206185,4.3870588235294115,5.3957746478873245,6.72780487804878,7.6748387096774175,8.708363636363636,S-22-397_20220630.fsa,S-22-397,481_23,4_004,14,Risdiplam,100,4,2,FALSE,NA,NA,1.793982567980862,114.37417923125929
116.24000000000001,732,114.24000000000001,593,110.24000000000001,123.24000000000001,116.74000000000001,116.74597800095648,116.74000000000001,732,-4,9,2.371798769697193,2.50597800095648,3.2832775386577393,3.5576018808777428,5.972677595628415,5.972677595628415,-1.3836549375709422,-4,-3.330590717299578,-2.2869696969696967,-0.8556492411467115,0.17402031930333792,1.0795081967213114,1.9364754098360653,2.8226628895184134,3.8046474358974356,4.930755064456722,6.4207977207977205,7.443172690763051,8.641542857142857,0,0,0,0.620899854862119,1.3404371584699453,2.0390934844192636,2.762039660056657,3.5487179487179485,4.421362799263352,5.443891402714932,6.753846153846155,7.677911646586344,8.708342857142856,S-22-398_20220630.fsa,S-22-398,481_23,4_004,14,Risdiplam,100,5,2,FALSE,NA,NA,2.371798769697193,114.37417923125929
115.21333333333332,1108,114.21333333333332,1049,110.21333333333332,121.21333333333332,115.71333333333332,115.68036954043322,115.71333333333332,1108,-4,7,1.3061903091739282,1.467036207099894,2.5100837362896566,2.6729549778059605,4.693140794223827,4.693140794223827,-1.3732919254658384,-4,-3.6081947743467935,-2.7343354430379745,-1.5532013969732246,-0.6447092469018112,0.15487364620938643,0.9201263537906137,1.7044526901669754,2.5434291581108823,3.500248138957817,4.766092943201377,5.657648401826483,6.690547445255475,0,0,0,0.19187725631768957,0.761191335740072,1.3397031539888684,1.9248608534322822,2.564476386036961,3.2563275434243173,4.054044750430293,5.185388127853882,5.905479452054793,6.76978102189781,S-22-399_20220630.fsa,S-22-399,481_23,4_004,14,Risdiplam,500,1,2,FALSE,NA,NA,1.6578244253118584,114.37417923125929
115.15666666666668,1529,114.15666666666668,1393,110.15666666666668,121.15666666666668,115.65666666666668,115.66192707880475,115.65666666666668,1529,-4,7,1.287747847545461,1.505260412138075,2.5349100078254065,2.691808596918086,4.644865925441465,4.644865925441465,-1.3889279849870984,-4,-3.631867145421903,-2.7302297460701332,-1.510573476702509,-0.5834170854271357,0.22066710268149134,0.9728580771746236,1.7361221779548472,2.5642428785607194,3.5396584440227707,4.821878862793573,5.703017944535073,6.70735368956743,0,0,0,0.21792020928711583,0.7824068018312623,1.3521912350597611,1.9252988047808763,2.5626686656671662,3.2653700189753314,4.1097651421508035,5.233115823817292,5.937112561174551,6.780381679389313,S-22-400_20220630.fsa,S-22-400,481_23,4_004,14,Risdiplam,500,2,2,FALSE,NA,NA,0.8614264587407945,114.37417923125929
116.12666666666667,1622,114.12666666666667,1394,110.12666666666667,121.12666666666667,115.62666666666667,115.67276655680442,115.62666666666667,1622,-4,7,1.2985873255451281,1.5460998901377503,2.5478745880165636,2.7006355223547773,4.529593094944513,4.529593094944513,-1.3919680601221232,-4,-3.6096858638743456,-2.701968019680197,-1.4481081081081082,-0.5079626972740319,0.30383631713554987,1.0582614056720097,1.7877928483353887,2.5980755523877406,3.5540250447227195,4.791560693641618,5.6710440456769975,6.696589743589743,0,0,0,0.25562659846547325,0.8290920716112532,1.388162762022195,1.941122071516646,2.571204561653599,3.2641323792486583,4.08578034682081,5.173083197389887,5.904649265905382,6.770025641025641,S-22-401_20220630.fsa,S-22-401,481_23,4_004,14,Risdiplam,500,3,2,FALSE,NA,NA,1.2985873255451281,114.37417923125929
115.08333333333333,1330,114.08333333333333,1189,110.08333333333333,121.08333333333333,115.58333333333333,115.67039651547012,115.58333333333333,1330,-4,7,1.296217284210826,1.5870631821367778,2.57454691098428,2.734701934465061,4.713533834586467,4.713533834586467,-1.3785294939893764,-4,-3.592872340425532,-2.674963181148748,-1.419548872180451,-0.48856181665264953,0.31413533834586466,1.066131498470948,1.8296636085626905,2.6581000848176415,3.6289334741288277,4.880680272108844,5.759501845018449,6.729349593495934,0,0,0,0.24872180451127826,0.8200751879699247,1.3980122324159021,1.9789755351681957,2.6212044105173873,3.330834213305174,4.171700680272109,5.278782287822878,5.97979704797048,6.794065040650406,S-22-402_20220630.fsa,S-22-402,481_23,4_004,14,Risdiplam,500,4,2,FALSE,NA,NA,1.647851400348756,114.37417923125929
115.15666666666668,768,114.15666666666668,705,110.15666666666668,121.15666666666668,115.65666666666668,115.68987048157308,115.65666666666668,768,-4,7,1.3156912503137903,1.5332038149063936,2.5113034263511125,2.6634100953710163,4.59765625,4.59765625,-1.3389748549323017,-4,-3.544736842105263,-2.6438144329896907,-1.4215722120658134,-0.5239716312056738,0.2562500000000003,0.9934895833333335,1.7645776566757494,2.5810930576070894,3.5214022140221406,4.761290322580645,5.644482758620688,6.685444444444444,0,0,0,0.2015625000000001,0.7613281249999999,1.3359673024523162,1.9216621253405994,2.5500738552437223,3.2311808118081182,4.032754342431763,5.138275862068967,5.879482758620689,6.761166666666666,S-22-403_20220630.fsa,S-22-403,481_23,4_004,14,Risdiplam,500,5,2,FALSE,NA,NA,0.8893698615091239,114.37417923125929
117.25999999999999,273,114.25999999999999,175,110.25999999999999,125.25999999999999,117.75999999999999,117.97294287780187,117.75999999999999,273,-4,11,3.5987636465425794,3.71294287780188,4.349240780911063,4.716582064297801,7.659340659340659,7.65934065934066,-1.5251299826689775,-4,-3.098717948717949,-1.908695652173913,-0.1359999999999999,1.118253968253968,2.1992673992673994,3.2132352941176467,4.254471544715447,5.3999999999999995,6.673891625615765,8.310489510489512,9.37452830188679,10.615833333333333,0,0,0.27533632286995524,1.296825396825397,2.216849816849817,3.0830882352941176,3.9522058823529416,4.908130081300813,5.917596566523605,7.0855421686747,8.591608391608393,9.564150943396225,10.671666666666667,S-22-493_20220630.fsa,S-22-493,481_23,4_004,28,Risdiplam,0,1,2,FALSE,NA,NA,3.5987636465425794,114.37417923125929
118.24666666666667,458,114.24666666666667,289,110.24666666666667,124.24666666666667,117.24666666666667,117.41977253721357,117.24666666666667,458,-4,10,3.0455933059542843,3.173105870546914,3.8213748118414452,4.115736640094479,6.395196506550218,6.395196506550218,-1.454954954954955,-4,-3.161206896551724,-1.8867256637168142,-0.3141868512110726,0.8744318181818179,1.8222737819025525,2.712389380530974,3.5864628820960696,4.539175257731959,5.676307692307693,7.245502645502646,8.370588235294116,9.613009708737863,0,0,0.1411931818181819,1.0844547563805107,1.8703016241299304,2.6256637168141594,3.3700873362445414,4.1293814432989695,5.00276923076923,6.05910931174089,7.562433862433862,8.566339869281045,9.671165048543688,S-22-494_20220630.fsa,S-22-494,481_23,4_004,28,Risdiplam,0,2,2,FALSE,NA,NA,3.3972274220922145,114.37417923125929
