modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,min_cag,max_cag,mean_cag,weighted_mean_cag,median_cag,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,unique_id,sample_code,cell_line,experiment_code,day,drug,concentration,well,plate_id,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,repeat_gain,avg_d0_weight
115.59666666666668,904,113.59666666666668,804,109.59666666666668,121.59666666666668,115.59666666666668,115.71062824975292,115.59666666666668,904,-4,8,1.9354060977209002,2.113961583086245,2.9805337114863995,3.2307063440156965,5.765486725663717,5.765486725663717,-1.374642126789366,-4,-3.4353968253968254,-2.455,-1.1365853658536587,-0.14664179104477615,0.731701890989989,1.5912610619469023,2.4538547486033515,3.361790668348045,4.416692426584236,5.763026819923373,6.680798969072164,7.706174242424242,0,0,0,0.46629588431590663,1.145796460176991,1.8223451327433628,2.5039106145251395,3.2113493064312735,3.982597730138713,4.9239567233384856,6.104123711340207,6.892268041237112,7.768333333333333,S-22-362_20220630.fsa,S-22-362,RPE1_481_23,4_002,14,Branaplam,25,1,1,FALSE,NA,NA,2.032815372974511,113.77522215203201
116.5,244,113.5,215,109.5,122.5,116,116.04361510791367,116,244,-4,9,2.2683929558816516,2.543615107913669,3.2990107913669067,3.597452934662237,6.401639344262295,6.401639344262295,-1.3270142180094786,-4,-3.1839999999999997,-2.2016393442622952,-0.8753488372093022,0.15066079295154172,1.1281385281385286,2.0860655737704916,2.9975409836065574,3.935864978902953,4.908771929824562,6.257657657657659,7.3310344827586205,8.580377358490566,0,0,0,0.6440528634361234,1.432034632034632,2.2024590163934428,2.942622950819672,3.7029535864978897,4.4833333333333325,5.363005780346821,6.634234234234235,7.571264367816092,8.659245283018867,S-22-363_20220630.fsa,S-22-363,RPE1_481_23,4_002,14,Branaplam,25,2,1,FALSE,NA,NA,2.236840294166967,113.77522215203201
115.54,524,113.54,424,110.54,120.54,115.54,115.60706556968339,115.54,524,-3,7,1.8318434176513705,2.0670655696833706,2.74869109947644,2.980864197530864,5.183206106870229,5.183206106870229,-1.1439330543933055,-3,-2.8897999999999997,-2.0876,-0.9264150943396225,0.01673387096774202,0.8254032258064519,1.6001908396946565,2.37421875,3.180536912751678,4.088324873096448,5.149110320284698,5.862811387900355,6.752407407407407,0,0,0,0.45161290322580655,1.099236641221374,1.717557251908397,2.34375,2.9765624999999996,3.6979865771812075,4.479695431472082,5.4234875444839865,6,6.8,S-22-364_20220630.fsa,S-22-364,RPE1_481_23,4_002,14,Branaplam,25,3,1,FALSE,NA,NA,1.774653051413253,113.77522215203201
114.46666666666665,1503,113.46666666666665,1366,109.46666666666665,121.46666666666665,115.46666666666665,115.38635687628026,115.46666666666665,1503,-4,8,1.6111347242482452,1.919690209613604,2.7931644077784323,3.0063365911287723,5.194943446440453,5.194943446440452,-1.318759532282664,-4,-3.402995867768595,-2.458751696065129,-1.1844529750479846,-0.2710834553440705,0.5439787092481703,1.339756592292089,2.1544192841490135,3.025634517766497,4.039519650655023,5.451098096632504,6.450720164609053,7.636727828746177,0,0,0,0.3301397205588823,0.9496340652029274,1.5783637592968223,2.2246165084002922,2.904747991234478,3.67741116751269,4.600218340611354,5.827086383601758,6.71491769547325,7.715259938837921,S-22-365_20220630.fsa,S-22-365,RPE1_481_23,4_002,14,Branaplam,25,4,1,FALSE,NA,NA,1.6111347242482452,113.77522215203201
15.909999999999997,8455,49.91,126,Inf,-Inf,NA,NA,NA,-Inf,Inf,-Inf,NA,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S-22-366_20220630.fsa,S-22-366,RPE1_481_23,4_002,14,Branaplam,25,5,1,FALSE,NA,NA,NA,113.77522215203201
115.63666666666667,975,113.63666666666667,833,110.63666666666667,122.63666666666667,116.63666666666667,116.1306334841629,116.63666666666667,975,-3,9,2.3554113321308847,2.4939668174962293,3.111362493715435,3.4011592434411226,5.724102564102564,5.724102564102564,-1.0998656515897896,-3,-2.7855263157894736,-1.9385093167701861,-0.77046818727491,0.16071055381400196,0.9920585161964472,1.808205128205128,2.6747228381374724,3.624626865671641,4.760862865947613,6.266995073891627,7.343150684931506,8.613786407766991,0,0,0,0.4996865203761757,1.1813333333333333,1.8537435897435897,2.5687361419068737,3.331592039800995,4.182126348228042,5.234586466165413,6.611822660098522,7.5828767123287655,8.681747572815533,S-22-367_20220630.fsa,S-22-367,RPE1_481_23,4_002,14,Branaplam,100,1,1,FALSE,NA,NA,2.4528206073844956,113.77522215203201
115.65666666666668,1182,113.65666666666668,916,110.65666666666668,121.65666666666668,116.15666666666668,116.1200107538844,116.15666666666668,1182,-3,8,2.344788601852386,2.4633440872177106,3.0238068750695293,3.271256134765884,5.378172588832488,5.378172588832487,-1.0646661031276416,-3,-2.680573248407643,-1.810441176470588,-0.620305676855895,0.3116870876531573,1.1426395939086296,1.9031302876480543,2.7028673835125447,3.5523855890944493,4.545590062111802,5.862621359223302,6.785668103448275,7.743171428571428,0,0,0,0.5577756833176251,1.2408629441624366,1.8786802030456857,2.5470430107526885,3.241869522882181,3.975949367088607,4.905838509316771,6.129525862068966,6.941918103448276,7.7846,S-22-368_20220630.fsa,S-22-368,RPE1_481_23,4_002,14,Branaplam,100,2,1,FALSE,NA,NA,2.3132359401377016,113.77522215203201
115.64,1033,113.64,829,110.64,121.64,116.14,115.8868992248062,116.14,1033,-3,8,2.111677072774185,2.2468992248062016,2.8799741602067184,3.1216173694147265,5.152952565343659,5.152952565343659,-1.1070944419340263,-3,-2.8318181818181816,-1.9667194928684626,-0.8021712907117007,0.11237113402061837,0.9103092783505157,1.6650532429816072,2.4481675392670157,3.296163069544364,4.288580246913581,5.631048387096775,6.599999999999999,7.691633466135458,0,0,0,0.45587628865979396,1.1043562439496613,1.7196515004840274,2.362303664921466,3.0318944844124696,3.7940047961630694,4.715740740740741,5.91008064516129,6.803529411764705,7.746772908366534,S-22-369_20220630.fsa,S-22-369,RPE1_481_23,4_002,14,Branaplam,100,3,1,FALSE,NA,NA,2.0544867065360677,113.77522215203201
115.64,1043,113.64,843,110.64,121.64,116.14,115.98240252641807,116.14,1043,-3,8,2.2071803743860556,2.3424025264180734,2.951900886675574,3.2021745518660008,5.525407478427613,5.525407478427613,-1.1052863436123346,-3,-2.778771551724138,-1.9230886850152904,-0.7395017793594305,0.1933268858800771,0.9895551257253387,1.7790028763183128,2.5823182711198425,3.4468013468013465,4.44289544235925,5.7152631578947375,6.652748691099476,7.704910394265233,0,0,0,0.5011605415860737,1.1580057526366252,1.8105465004793864,2.4744597249508837,3.1634118967452296,3.927272727272727,4.8254691689008045,5.965614035087719,6.839528795811517,7.75605734767025,S-22-370_20220630.fsa,S-22-370,RPE1_481_23,4_002,14,Branaplam,100,4,1,FALSE,NA,NA,2.2071803743860556,113.77522215203201
115.64,1276,113.64,1058,110.64,121.64,116.14,116.01460567823344,116.14,1276,-3,8,2.239383526201422,2.3746056782334386,2.9873817034700316,3.251165570830843,5.555642633228841,5.55564263322884,-1.0955234402537892,-3,-2.778407079646018,-1.9189903846153846,-0.7638941398865783,0.16943303204601462,1.0028213166144202,1.7978056426332287,2.609508460918614,3.5002832861189797,4.545168539325843,5.843153526970954,6.745833333333332,7.728042895442359,0,0,0,0.5053410024650782,1.1837774294670846,1.8393416927899686,2.508863819500403,3.214353163361662,4.005056179775281,4.94494382022472,6.122159090909092,6.914299242424242,7.775737265415549,S-22-371_20220630.fsa,S-22-371,RPE1_481_23,4_002,14,Branaplam,100,5,1,FALSE,NA,NA,2.2492036445668617,113.77522215203201
