exp,drug_conc,Elapsed,mean_conf,std_dev,number,upper,lower
Branaplam,1000,36,33.617200833333335,9.971888596488725,24,37.6067871761017,29.627614490564973
Branaplam,1000,38,34.518002083333336,10.223806460518032,24,38.60837656268242,30.42762760398425
Branaplam,1000,40,35.46847291666667,10.701778215327817,24,39.75007592477104,31.186869908562297
Branaplam,1000,42,35.672579166666665,10.724205784058109,24,39.963155071032574,31.382003262300756
Branaplam,1000,44,36.51590375,10.861727719390732,24,40.861499887466714,32.170307612533286
Branaplam,1000,46,37.03688125,10.772931108960213,24,41.346951344347616,32.726811155652385
Branaplam,1000,48,38.146037916666664,11.017720950773084,24,42.55404434476844,33.738031488564886
Branaplam,1000,50,38.8216925,11.632875912064442,24,43.47581217019299,34.16757282980701
Branaplam,1000,52,38.80460458333333,11.502991364157328,24,43.406759611778384,34.202449554888275
Branaplam,1000,54,39.89146208333333,11.513405967854803,24,44.49778382105063,35.28514034561603
Branaplam,1000,56,40.74496875,11.709247704925298,24,45.42964350099059,36.0602939990094
Branaplam,1000,58,41.114095416666665,12.110567739884821,24,45.95933162149436,36.26885921183897
Branaplam,1000,60,41.846619583333336,12.33168360433452,24,46.78032055834394,36.912918608322734
Branaplam,1000,62,41.671987916666666,12.241120784706155,24,46.569456217710254,36.77451961562308
Branaplam,1000,64,42.379142916666666,12.254425015435986,24,47.28193401857262,37.47635181476071
Branaplam,1000,66,42.70110125,12.35479842171183,24,47.6440500779957,37.7581524220043
Branaplam,1000,68,42.64953416666667,12.319955375094901,24,47.57854287273077,37.720525460602566
Branaplam,1000,70,42.87911458333333,12.438102355709768,24,47.85539192619973,37.90283724046694
Branaplam,1000,72,43.086994583333336,12.835001647450303,24,48.22206471439234,37.95192445227433
Branaplam,1000,74,43.155478333333335,12.673933714448745,24,48.226107870261835,38.084848796404835
Branaplam,1000,76,43.18558291666667,12.76486110516321,24,48.29259098637438,38.07857484695896
Branaplam,1000,78,43.132734166666665,12.931659760449703,24,48.30647559692931,37.95899273640402
Branaplam,1000,80,42.88401375,12.653172462588467,24,47.94633705626025,37.821690443739755
Branaplam,1000,82,42.514963333333334,12.831882596841986,24,47.648785584255194,37.381141082411474
Branaplam,1000,84,41.50775083333333,12.286839832196538,24,46.423510562896915,36.59199110376975
Branaplam,1250,0,16.763449833333333,8.855116918276602,24,20.306234450202506,13.220665216464159
Branaplam,1250,2,20.041667083333333,11.515355813596669,24,24.648768921817602,15.434565244849065
Branaplam,1250,4,20.845451666666666,9.899146025453812,24,24.805934919771456,16.884968413561875
Branaplam,1250,6,22.45174875,11.497019479288614,24,27.051514526892323,17.851982973107678
Branaplam,1250,8,23.233506666666667,12.202949417888128,24,28.11570324036709,18.351310092966244
Branaplam,1250,10,23.810060416666666,11.81431758932962,24,28.53677187633081,19.08334895700252
Branaplam,1250,12,25.21834666666667,12.694845215865708,24,30.297342546605584,20.139350786727753
Branaplam,1250,14,26.303165833333335,12.081801614802796,24,31.13689319120078,21.46943847546589
Branaplam,1250,16,27.223215,11.916351265890002,24,31.990748432209152,22.455681567790847
Branaplam,1250,18,27.815485,10.287195960426601,24,31.931220561220698,23.6997494387793
Branaplam,1250,20,29.249520416666666,10.986781789611307,24,33.645148602308815,24.853892231024513
Branaplam,1250,22,30.707495,12.114114767889921,24,35.55415031158462,25.860839688415385
Branaplam,1250,24,32.3165625,12.306375453585465,24,37.240138105918064,27.392986894081943
Branaplam,1250,26,33.19774041666667,12.356531147531896,24,38.14138247936917,28.254098353964164
Branaplam,1250,28,34.70788666666667,12.748228170404758,24,39.80824017653745,29.607533156795885
Branaplam,1250,30,35.26343333333333,11.947882480677656,24,40.043581878785126,30.483284787881537
Branaplam,1250,32,36.7003875,13.157413758859283,24,41.96444934050041,31.436325659499587
Branaplam,1250,34,37.76765,12.77988101735523,24,42.880667286113514,32.65463271388649
Branaplam,1250,36,38.04648666666667,12.25285589150108,24,42.948649988251944,33.14432334508139
Branaplam,1250,38,38.75505291666666,12.472222920956403,24,43.74498132871603,33.7651245046173
Branaplam,1250,40,40.09815291666666,13.200692812501556,24,45.37952998483618,34.816775848497144
Branaplam,1250,42,40.298973333333336,13.102553876014987,24,45.54108664951524,35.05686001715143
Branaplam,1250,44,40.83176,13.517957402515592,24,46.24006934013751,35.423450659862496
Branaplam,1250,46,41.469422083333335,13.151506860813553,24,46.73112067242521,36.207723494241456
Branaplam,1250,48,41.655058333333336,11.974992355935717,24,46.44605308780935,36.864063578857326
Branaplam,1250,50,42.269555000000004,13.39929115591308,24,47.630387953672496,36.90872204632751
Branaplam,1250,52,42.35271708333333,12.728090875562527,24,47.44501399733409,37.260420169332576
Branaplam,1250,54,43.288799166666664,12.288655166702023,24,48.20528518129456,38.372313152038764
Branaplam,1250,56,44.259933333333336,13.194931918134218,24,49.539005563731386,38.980861102935286
Branaplam,1250,58,43.571490833333336,12.123507784342285,24,48.42190413416875,38.72107753249792
Branaplam,1250,60,44.227235416666666,12.590032770107568,24,49.264297584841486,39.190173248491845
Branaplam,1250,62,44.77743541666667,12.618921373748364,24,49.826055433430724,39.728815399902615
Branaplam,1250,64,44.84791416666667,12.4453988131039,24,49.82711070046551,39.86871763286783
Branaplam,1250,66,44.58825916666667,12.062587886341484,24,49.4142994321723,39.762218901161035
Branaplam,1250,68,45.21562541666667,13.127777211895914,24,50.467830168926696,39.96342066440664
Branaplam,1250,70,45.4451175,12.725320395051561,24,50.536305990947035,40.35392900905297
Branaplam,1250,72,44.89458583333333,12.000249220851503,24,49.6956854382952,40.09348622837146
Branaplam,1250,74,45.00950291666667,12.509656963110185,24,50.01440806475618,40.004597768577156
Branaplam,1250,76,45.15876125,12.429053723841996,24,50.131418386145164,40.18610411385483
Branaplam,1250,78,45.513877916666665,13.00894358385999,24,50.718539315941314,40.30921651739202
Branaplam,1250,80,44.81198625,12.501098617931914,24,49.81346734689704,39.81050515310295
Branaplam,1250,82,44.92198166666667,12.696033417896512,24,50.00145292642443,39.84251040690891
Branaplam,1250,84,42.60235875,11.150540665698024,24,47.063504131228626,38.141213368771375
Branaplam,1500,0,13.915186041666667,4.047624477018722,24,15.534573099385597,12.295798983947737
Branaplam,1500,2,15.982113375,4.5852978144371654,24,17.816614569131428,14.147612180868574
Branaplam,1500,4,17.265378875,4.91849110388108,24,19.233185148124747,15.297572601875254
Branaplam,1500,6,17.973336083333333,5.413808528278116,24,20.13931059837019,15.807361568296475
Branaplam,1500,8,18.766502125,5.542451993989556,24,20.98394474549378,16.549059504506218
Branaplam,1500,10,19.705998166666667,5.782323237535371,24,22.019409271767287,17.392587061566047
Branaplam,1500,12,20.670531708333332,6.237363686258772,24,23.165996909011525,18.17506650765514
Branaplam,1500,14,21.811397916666667,6.5969028585000995,24,24.450708744718728,19.172087088614607
Branaplam,1500,16,23.016324166666667,7.0757420927351236,24,25.847210587526533,20.1854377458068
Branaplam,1500,18,24.359754583333334,7.374895073152466,24,27.310327123178897,21.40918204348777
Branaplam,1500,20,25.64605,7.70945191066079,24,28.730473151681817,22.56162684831818
Branaplam,1500,22,26.8675875,8.323920496113047,24,30.197849286245358,23.53732571375464
Branaplam,1500,24,27.994956666666667,8.656041575705158,24,31.458094558623106,24.531818774710228
Branaplam,1500,26,29.3612025,8.939533034314124,24,32.93776059722789,25.78464440277211
Branaplam,1500,28,30.424355,9.30724107805035,24,34.14802695386811,26.700683046131882
Branaplam,1500,30,31.43860125,9.45928065041179,24,35.223101701457544,27.65410079854246
Branaplam,1500,32,32.54435,9.684931439930615,24,36.419129569539166,28.669570430460837
Branaplam,1500,34,33.39188625,9.689641756868545,24,37.26855033879987,29.51522216120013
Branaplam,1500,36,34.41149791666667,10.243533345908478,24,38.50976479390785,30.313231039425492
Branaplam,1500,38,34.96475958333333,10.159620353737326,24,39.02945427168496,30.900064894981703
Branaplam,1500,40,35.6947725,10.734874531651803,24,39.98961679237309,31.399928207626907
Branaplam,1500,42,35.822894166666664,10.710899369273507,24,40.108146396366315,31.537641936967013
Branaplam,1500,44,36.0351025,10.733186463036338,24,40.32927142426917,31.74093357573083
Branaplam,1500,46,37.2011975,10.698124422201202,24,41.48133868640268,32.92105631359732
Branaplam,1500,48,37.82324125,11.155496460867955,24,42.28636936223652,33.360113137763484
Branaplam,1500,50,38.46005958333333,11.361896384489036,24,43.00576486322063,33.91435430344604
Branaplam,1500,52,37.81014416666667,10.99434448839114,24,42.20879806198002,33.411490271353316
Branaplam,1500,54,38.64558,11.121563999239223,24,43.095132300174384,34.19602769982562
Branaplam,1500,56,39.11199166666667,11.307349858754883,24,43.63587379118988,34.58810954214346
Branaplam,1500,58,39.42429166666667,10.973221471274144,24,43.81449459506511,35.034088738268224
Branaplam,1500,60,39.909605416666665,10.90301344763754,24,44.27171928555115,35.54749154778218
Branaplam,1500,62,39.71603291666666,10.932906639730183,24,44.09010655322811,35.341959280105215
Branaplam,1500,64,40.258541666666666,11.141501674027323,24,44.71607069805615,35.80101263527718
Branaplam,1500,66,40.0877525,10.955323448045604,24,44.47079472776043,35.70471027223957
Branaplam,1500,68,40.43097958333333,11.28967641175912,24,44.947790856424376,35.91416831024229
Branaplam,1500,70,40.24280875,11.227789323868166,24,44.73486003121444,35.750757468785565
Branaplam,1500,72,40.76139875,11.389237881290395,24,45.31804290682861,36.20475459317139
Branaplam,1500,74,40.897742916666665,10.96702334555794,24,45.285466078321946,36.510019755011385
Branaplam,1500,76,40.738879583333336,11.069797756873932,24,45.16772107315734,36.310038093509334
Branaplam,1500,78,41.06515625,11.087735391803045,24,45.50117428844288,36.62913821155712
Branaplam,1500,80,40.68566875,10.768334320828508,24,44.99389974606915,36.37743775393085
Branaplam,1500,82,41.047695833333336,11.04523440825122,24,45.46670993697571,36.62868172969096
Branaplam,1500,84,40.017684583333335,10.369453638094493,24,44.166330069713766,35.8690390969529
Branaplam,1750,0,13.266873583333334,3.2486696489366755,24,14.566612137184364,11.967135029482304
Branaplam,1750,2,15.333429916666667,3.8600137719296663,24,16.877757059752774,13.789102773580558
Branaplam,1750,4,16.548536708333334,4.240179807108436,24,18.244961942694516,14.852111473972151
Branaplam,1750,6,17.351847833333334,4.301971933148955,24,19.072995066918285,15.630700599748385
Branaplam,1750,8,18.10861125,4.696237346359514,24,19.98749750089854,16.229724999101457
Branaplam,1750,10,18.71488375,4.736121213533848,24,20.609726871077733,16.820040628922264
Branaplam,1750,12,19.987375833333335,5.081550560441273,24,22.020419475955052,17.954332190711618
Branaplam,1750,14,21.10399375,5.3693110370624,24,23.252165560812486,18.955821939187516
Branaplam,1750,16,22.29540875,5.676521268382073,24,24.566490251526766,20.024327248473234
Branaplam,1750,18,23.585907916666667,6.097629122449065,24,26.025467648486714,21.14634818484662
Branaplam,1750,20,24.949044166666667,6.318484632527505,24,27.47696450522718,22.421123828106154
Branaplam,1750,22,25.896434166666666,6.357764665572954,24,28.440069791440543,23.35279854189279
Branaplam,1750,24,26.96633125,6.738203248678913,24,29.66217400792979,24.27048849207021
Branaplam,1750,26,28.162138333333335,7.089755851564784,24,30.998631425416676,25.325645241249994
Branaplam,1750,28,29.350394583333333,7.3749832179558386,24,32.30100238844488,26.399786778221785
Branaplam,1750,30,29.541984583333335,7.492496541924304,24,32.5396075097894,26.54436165687727
Branaplam,1750,32,30.938334166666667,7.488824791737826,24,33.934488087100824,27.94218024623251
Branaplam,1750,34,31.72377875,7.5985186020287285,24,34.76381933474937,28.68373816525063
Branaplam,1750,36,32.2159125,8.271775071416446,24,35.525311771367214,28.906513228632786
Branaplam,1750,38,33.14867125,8.30359975150972,24,36.470803045185,29.826539454815
Branaplam,1750,40,33.777867916666665,7.964118706419916,24,36.964179006674925,30.591556826658405
Branaplam,1750,42,34.17829666666667,8.290705512537187,24,37.495269691854645,30.861323641478688
Branaplam,1750,44,34.41900416666667,7.994208268511548,24,37.61735358871395,31.220654744619388
Branaplam,1750,46,35.39980625,8.753906466899972,24,38.902098252992616,31.89751424700738
Branaplam,1750,48,35.52418,8.969167388464532,24,39.11259430816038,31.935765691839624
Branaplam,1750,50,35.73784,8.355976006067909,24,39.08092666124159,32.394753338758406
Branaplam,1750,52,35.86307958333333,8.717645248035472,24,39.35086407732661,32.37529508934005
Branaplam,1750,54,36.48867333333333,8.795014535542117,24,40.00741198909843,32.96993467756823
Branaplam,1750,56,36.560922500000004,8.591995130395071,24,39.99843647718448,33.12340852281553
Branaplam,1750,58,36.59306541666667,8.907358334395797,24,40.156750952981476,33.02937988035186
Branaplam,1750,60,36.883934583333335,8.936190707970438,24,40.45915547152556,33.30871369514111
Branaplam,1750,62,37.39019916666667,8.944281452584743,24,40.96865702686312,33.81174130647022
Branaplam,1750,64,37.42087291666667,8.91195229724543,24,40.98639642091169,33.855349412421646
Branaplam,1750,66,37.66487375,8.559898294502363,24,41.08954631836962,34.240201181630376
Branaplam,1750,68,37.52310541666667,8.563275908514155,24,40.94912931207953,34.097081521253806
Branaplam,1750,70,37.56273958333333,8.59772114222311,24,41.002544442366975,34.12293472429969
Branaplam,1750,72,37.76496625,8.675150202455495,24,41.2357491848763,34.2941833151237
Branaplam,1750,74,37.79790666666667,8.337265326163566,24,41.133507496885585,34.462305836447754
Branaplam,1750,76,37.56323833333333,8.386628831630516,24,40.918588678936075,34.20788798773059
Branaplam,1750,78,37.550738333333335,8.153024349260866,24,40.81262742097541,34.28884924569126
Branaplam,1750,80,37.29155791666667,8.076649483959772,24,40.52289069427904,34.060225139054296
Branaplam,1750,82,37.329307916666664,8.19515693406145,24,40.608053548912054,34.050562284421275
Branaplam,1750,84,37.155797916666664,8.016228587158828,24,40.3629573010083,33.94863853232503
Branaplam,2000,0,13.511102666666666,7.21616703257155,24,16.39817076432071,10.624034569012624
Branaplam,2000,2,15.26061425,7.731946199532646,24,18.35403699155941,12.16719150844059
Branaplam,2000,4,16.404208458333333,8.619339568124063,24,19.85266248907523,12.955754427591437
Branaplam,2000,6,17.947479791666666,9.692071641259886,24,21.82511603669235,14.069843546640984
Branaplam,2000,8,18.506107208333333,9.99479091996174,24,22.504856388819093,14.507358027847573
Branaplam,2000,10,19.250961083333333,10.857728709557374,24,23.594957283650594,14.906964883016073
Branaplam,2000,12,20.492689666666667,11.424919775159191,24,25.06360955422428,15.921769779109056
Branaplam,2000,14,21.454488333333334,11.873260256267358,24,26.20478177114994,16.70419489551673
Branaplam,2000,16,22.6432625,13.113903805719781,24,27.889916733792795,17.396608266207203
Branaplam,2000,18,23.54417875,13.149556898958632,24,28.805097191870015,18.283260308129986
Branaplam,2000,20,24.762696666666667,13.645289462638003,24,30.221949440753065,19.30344389258027
Branaplam,2000,22,25.317394583333332,14.023436912119337,24,30.927937846217873,19.70685132044879
Branaplam,2000,24,26.176911666666665,14.272334091367318,24,31.88703454052189,20.466788792811442
Branaplam,2000,26,27.403153333333332,14.857565264633386,24,33.347417440680346,21.45888922598632
Branaplam,2000,28,28.42919875,15.493730349607002,24,34.627981899572426,22.230415600427573
Branaplam,2000,30,28.68077125,15.21274883656191,24,34.76713838166687,22.594404118333127
Branaplam,2000,32,29.93575583333333,15.641075014420236,24,36.19348912627435,23.678022540392313
Branaplam,2000,34,30.438945416666666,15.095361939600487,24,36.47834800832632,24.399542825007007
Branaplam,2000,36,30.995399583333334,15.862778103703755,24,37.3418325853211,24.64896658134557
Branaplam,2000,38,30.92181125,15.205820297734197,24,37.00540638881768,24.83821611118232
Branaplam,2000,40,32.38400375,15.950608306481827,24,38.7655761515203,26.002431348479696
Branaplam,2000,42,31.549075416666668,15.053455238439007,24,37.57171183600033,25.526438997333
Branaplam,2000,44,32.22672166666667,15.725873760376054,24,38.51838152381623,25.935061809517105
Branaplam,2000,46,32.774939583333335,15.54787147289845,24,38.995383693512736,26.55449547315393
Branaplam,2000,48,32.9818325,15.60654657620606,24,39.225751540585165,26.73791345941484
Branaplam,2000,50,33.84575,16.011013131918862,24,40.251489364906334,27.44001063509367
Branaplam,2000,52,33.37208208333333,16.16479355970628,24,39.83934643305565,26.904817733611008
Branaplam,2000,54,33.551260416666665,15.929911915408773,24,39.92455253723811,27.177968296095223
Branaplam,2000,56,33.32068125,15.860737435367634,24,39.666297814615334,26.97506468538467
Branaplam,2000,58,33.49663125,15.778978506696625,24,39.80953743061244,27.183725069387563
Branaplam,2000,60,33.527946666666665,16.02319930309736,24,39.938561515452896,27.11733181788043
Branaplam,2000,62,33.76043166666667,16.297350863175563,24,40.280729983068234,27.240133350265104
Branaplam,2000,64,33.3955625,15.774762951691912,24,39.70678210735088,27.08434289264911
Branaplam,2000,66,33.44929416666667,15.815046605198184,24,39.77663059204158,27.12195774129176
Branaplam,2000,68,33.590817083333334,15.942486900886951,24,39.969140245902366,27.2124939207643
Branaplam,2000,70,33.496204999999996,15.79218665476752,24,39.814395540405165,27.178014459594827
Branaplam,2000,72,34.805373333333335,15.350462770581972,24,40.946837513574216,28.663909153092455
Branaplam,2000,74,34.46508333333333,16.06108268817724,24,40.8908546927715,28.03931197389517
Branaplam,2000,76,34.08871333333333,15.336843555636996,24,40.22472869277984,27.952697973886824
Branaplam,2000,78,33.423017916666666,14.906033560657352,24,39.38667338102729,27.45936245230604
Branaplam,2000,80,33.57327333333333,15.138383839813246,24,39.62988826986307,27.516658396803596
Branaplam,2000,82,33.35830875,15.193890204144935,24,39.43713085731105,27.27948664268895
Branaplam,2000,84,33.03679541666666,15.017438296594593,24,39.045022058163326,27.02856877517
Risdiplam,0,0,7.850911388888889,2.1232792645570986,18,8.83181636421868,6.870006413559097
Risdiplam,0,2,8.438890444444445,2.299672647572238,18,9.501285005201378,7.376495883687511
Risdiplam,0,4,8.874262777777778,2.253285417036084,18,9.915227531356628,7.833298024198929
Risdiplam,0,6,9.682267611111111,2.465969613940842,18,10.821487450773239,8.543047771448984
Risdiplam,0,8,10.205363222222223,2.6763147046444637,18,11.44175753603456,8.968968908409886
Risdiplam,0,10,10.80941961111111,2.7645574019774397,18,12.086579971244015,9.532259250978205
Risdiplam,0,12,11.501118444444444,2.9879535590795294,18,12.881482563794913,10.120754325093975
Risdiplam,0,14,12.134103388888889,3.0219976103584614,18,13.53019505752471,10.738011720253068
Risdiplam,0,16,12.774381333333334,3.06510605509321,18,14.19038808738674,11.358374579279928
Risdiplam,0,18,13.751012555555555,3.302309946844271,18,15.276601916791224,12.225423194319886
Risdiplam,0,20,14.952585055555556,3.650585211630184,18,16.639069380405,13.266100730706109
Risdiplam,0,22,15.96606388888889,3.7691891566397997,18,17.707340440882298,14.224787336895483
Risdiplam,0,24,17.119893333333334,4.176787255464631,18,19.04947060004956,15.19031606661711
Risdiplam,0,26,18.731353333333335,4.5536825471673446,18,20.835047341535603,16.627659325131066
Risdiplam,0,28,20.03965388888889,5.0686193117317915,18,22.3812365454536,17.698071232324178
Risdiplam,0,30,21.325604444444444,5.039253882007934,18,23.653620964608894,18.997587924279994
Risdiplam,0,32,22.949181666666668,5.116180449296882,18,25.312736447788286,20.58562688554505
Risdiplam,0,34,25.155908888888888,5.7029849323746955,18,27.790553510430964,22.52126426734681
Risdiplam,0,36,27.044060555555557,6.007651051133215,18,29.819453743097963,24.26866736801315
Risdiplam,0,38,29.284105,6.392946902090156,18,32.23749578940588,26.330714210594127
Risdiplam,0,40,31.07334722222222,7.03370560986656,18,34.32275343217847,27.82394101226597
Risdiplam,0,42,32.744368333333334,7.391760858388408,18,36.15918762887882,29.32954903778785
Risdiplam,0,44,34.44830666666667,7.741987499802239,18,38.02492241583481,30.871690917498523
Risdiplam,0,46,36.85965888888889,8.1970762521494,18,40.64651491537028,33.07280286240749
Risdiplam,0,48,39.37457444444445,8.817032003121753,18,43.44783541575063,35.301313473138265
Risdiplam,0,50,41.571509999999996,8.845423438280518,18,45.65788714517406,37.485132854825935
Risdiplam,0,52,43.963562777777774,9.338521973650993,18,48.27773982414553,39.64938573141002
Risdiplam,0,54,46.05746555555555,9.569435115773075,18,50.47831903104759,41.636612080063514
Risdiplam,0,56,48.69916222222222,10.105801837261927,18,53.36780448107974,44.0305199633647
Risdiplam,0,58,51.04600277777778,10.710822465367505,18,55.99415030671088,46.09785524884468
Risdiplam,0,60,53.23941166666667,10.990098403911666,18,58.31657809677809,48.16224523655525
Risdiplam,0,62,55.575377777777774,10.88149089848205,18,60.60237010021886,50.548385455336685
Risdiplam,0,64,57.77365277777778,11.216477379350964,18,62.955400958874634,52.59190459668092
Risdiplam,0,66,60.095421111111115,11.338588394407257,18,65.33358170305317,54.85726051916905
Risdiplam,0,68,62.052005,11.674500440920374,18,67.44534904011023,56.65866095988978
Risdiplam,0,70,65.708615,11.432830241001389,18,70.99031310382358,60.42691689617641
Risdiplam,0,72,67.89766777777777,11.660894891612308,18,73.28472637478536,62.51060918077018
Risdiplam,0,74,69.0038111111111,11.430861314855905,18,74.28459961746233,63.72302260475988
Risdiplam,0,76,70.92487611111112,10.996597035871725,18,76.00504475601777,65.84470746620447
Risdiplam,0,78,72.18886555555555,10.936566782392546,18,77.24130163824537,67.13642947286573
Risdiplam,0,80,74.29860444444445,10.63431573871848,18,79.21140766890053,69.38580121998837
Risdiplam,0,82,75.88394166666667,10.155340222293507,18,80.57546949180762,71.19241384152572
Risdiplam,0,84,76.62795777777778,10.336540560671473,18,81.40319588842537,71.85271966713019
Risdiplam,25,0,10.356535708333332,2.5039943760600387,24,11.358342103223817,9.354729313442848
Risdiplam,25,2,11.378990583333334,2.861370267167371,24,12.523777112889436,10.234204053777232
Risdiplam,25,4,12.173201,2.888755935174066,24,13.328944078660108,11.017457921339894
Risdiplam,25,6,13.16722625,3.057836564022992,24,14.390615668784674,11.943836831215327
Risdiplam,25,8,13.887518958333334,3.249868131846282,24,15.187737005211382,12.587300911455287
Risdiplam,25,10,14.793272833333333,3.5310569824129048,24,16.205989850401878,13.380555816264788
Risdiplam,25,12,15.6018335,3.5448530317454443,24,17.020070086352604,14.183596913647394
Risdiplam,25,14,16.703569166666668,3.990512207871715,24,18.300106557866695,15.107031775466641
Risdiplam,25,16,17.59008625,4.188892819339188,24,19.265992415782943,15.914180084217055
Risdiplam,25,18,18.776363333333332,4.541003375387874,24,20.593143061026208,16.959583605640457
Risdiplam,25,20,20.252635,4.928982843287861,24,22.22463884310802,18.28063115689198
Risdiplam,25,22,21.889600416666667,5.003172978117056,24,23.891286495573723,19.88791433775961
Risdiplam,25,24,23.715451666666667,5.441328329305396,24,25.89243639519235,21.53846693814098
Risdiplam,25,26,25.583663333333334,6.09470659189536,24,28.02205380941305,23.14527285725362
Risdiplam,25,28,27.562770416666666,6.420042761074902,24,30.13132246894212,24.994218364391212
Risdiplam,25,30,29.688942083333334,6.767589436977946,24,32.39654176517673,26.98134240148994
Risdiplam,25,32,31.61768125,7.423517816964813,24,34.58770693884384,28.647655561156164
Risdiplam,25,34,33.99712291666667,7.786703629577951,24,37.11245319288815,30.88179264044519
Risdiplam,25,36,36.850635833333335,8.404621823031771,24,40.21318487475637,33.4880867919103
Risdiplam,25,38,39.41779916666667,9.035065977628216,24,43.0325784014697,35.80301993186364
Risdiplam,25,40,42.42949458333333,9.632348718066357,24,46.283236682689655,38.575752483977006
Risdiplam,25,42,45.09133416666667,9.960128041566934,24,49.07621530752213,41.106453025811206
Risdiplam,25,44,47.82148875,10.135674663599945,24,51.87660316703032,43.76637433296968
Risdiplam,25,46,50.586479583333336,10.42029450192413,24,54.75546565154304,46.41749351512363
Risdiplam,25,48,53.461787083333334,11.021475459508675,24,57.8712956277725,49.05227853889417
Risdiplam,25,50,55.95201458333333,11.178256289037591,24,60.42424852329252,51.47978064337414
Risdiplam,25,52,58.63200125,10.910265260223396,24,62.99701644817361,54.26698605182639
Risdiplam,25,54,62.1861525,10.990268568724295,24,66.583175687822,57.789129312177984
Risdiplam,25,56,64.87861375,11.23925826611456,24,69.37525356375865,60.38197393624135
Risdiplam,25,58,67.63753583333333,11.07946546931595,24,72.07024521369294,63.20482645297373
Risdiplam,25,60,70.28232416666667,11.05384741554994,24,74.70478419090439,65.85986414242895
Risdiplam,25,62,73.0043775,10.236873758556348,24,77.09997998739252,68.90877501260749
Risdiplam,25,64,75.21754208333333,9.837762834093398,24,79.15346694516073,71.28161722150593
Risdiplam,25,66,76.88843833333333,9.774588531369476,24,80.79908821009421,72.97778845657244
Risdiplam,25,68,78.8064575,9.198619100790522,24,82.48667161207544,75.12624338792455
Risdiplam,25,70,82.04399791666667,8.376665913068576,24,85.39536226468789,78.69263356864545
Risdiplam,25,72,83.18037208333334,8.123638981075661,24,86.43050457517568,79.930239591491
Risdiplam,25,74,84.29769541666667,7.7830713541953,24,87.411572480077,81.18381835325634
Risdiplam,25,76,85.49865791666667,7.214512219572183,24,88.38506395123424,82.6122518820991
Risdiplam,25,78,86.85421708333334,6.897252340225925,24,89.61369273059255,84.09474143607413
Risdiplam,25,80,87.82055916666667,6.327354838472954,24,90.3520283267122,85.28909000662114
Risdiplam,25,82,89.33707958333333,5.450409538021953,24,91.51769755203422,87.15646161463245
Risdiplam,25,84,89.0609375,5.518796872941917,24,91.26891610101993,86.85295889898006
Risdiplam,50,0,10.485572666666666,3.1565068254723645,24,11.748438411696542,9.22270692163679
Risdiplam,50,2,11.477156708333332,3.4756284313777606,24,12.86769768642295,10.086615730243714
Risdiplam,50,4,12.529680916666667,4.007298847138252,24,14.132934362314227,10.926427471019107
Risdiplam,50,6,13.528788291666666,4.252847286278979,24,15.230281573209393,11.82729501012394
Risdiplam,50,8,14.519351791666667,4.696079740969926,24,16.39817498727696,12.640528596056372
Risdiplam,50,10,15.417623208333334,4.836331769342096,24,17.352558901744313,13.482687514922352
Risdiplam,50,12,16.696744125,5.27062159963414,24,18.805431937577897,14.5880563124221
Risdiplam,50,14,17.57129475,5.549910383233089,24,19.7917213476589,15.3508681523411
Risdiplam,50,16,18.634570749999998,5.860618385732703,24,20.97930643829573,16.289835061704267
Risdiplam,50,18,19.758832166666668,6.030803006253202,24,22.17165588374532,17.346008449588016
Risdiplam,50,20,21.657411,6.818807811167427,24,24.385502299272524,18.929319700727476
Risdiplam,50,22,23.19230125,7.323954848873786,24,26.1224934555575,20.2621090444425
Risdiplam,50,24,25.267518333333335,7.97653317968656,24,28.45879624707995,22.07624041958672
Risdiplam,50,26,27.227546666666665,8.279429563111673,24,30.54000837251985,23.91508496081348
Risdiplam,50,28,29.108858333333334,8.96851083192341,24,32.697009964169915,25.52070670249675
Risdiplam,50,30,31.176491666666667,9.559335669443392,24,35.00102246278675,27.351960870546584
Risdiplam,50,32,33.685761666666664,10.244106955066014,24,37.78425803536664,29.587265297966688
Risdiplam,50,34,36.210712083333334,10.926342980554114,24,40.58215970930972,31.839264457356947
Risdiplam,50,36,38.74185583333333,11.361976661163174,24,43.287593230579304,34.19611843608736
Risdiplam,50,38,41.567265416666665,11.881623832378622,24,46.320904981819865,36.813625851513464
Risdiplam,50,40,44.31273041666667,12.39783716330094,24,49.27289832748629,39.35256250584705
Risdiplam,50,42,46.79835125,12.886008662435364,24,51.953828437194936,41.64287406280507
Risdiplam,50,44,49.4851125,13.373692922790216,24,54.835704027459414,44.134520972540585
Risdiplam,50,46,52.108203333333336,13.978009493690179,24,57.700571843622264,46.51583482304441
Risdiplam,50,48,54.92627041666667,14.35100021572394,24,60.66786629509218,49.184674538241154
Risdiplam,50,50,57.64228791666667,14.581473170027595,24,63.47609218089295,51.80848365244039
Risdiplam,50,52,60.06107375,14.262793858677203,24,65.76737973584258,54.354767764157415
Risdiplam,50,54,62.92704375,14.536534387384329,24,68.74286875666044,57.11121874333957
Risdiplam,50,56,66.21372416666667,14.520134776316619,24,72.0229879624081,60.40446037092524
Risdiplam,50,58,68.24773083333334,14.27980457201706,24,73.96084252192368,62.534619144743
Risdiplam,50,60,70.029765,13.833251391343408,24,75.56421820743134,64.49531179256866
