unique_id,modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,n_peaks_total,n_peaks_analysis_subset,n_peaks_analysis_subset_expansions,min_repeat,max_repeat,mean_repeat,weighted_mean_repeat,median_repeat,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,fsa_id,submission_number,plate_id,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,sample_group_id,date,dox_status,d0_weighted_mean_repeat,culture_day,ko
C04_20221215.fsa,129.04475484909506,72,126.04475484909506,56,20,20,9,114.04475484909506,136.04475484909506,124.59475484909505,124.82393772847249,124.54475484909506,72,-12,10,-1.2926149156648137,-1.220817120622568,4.8550583657587545,3.7063492063492065,6,6,-5.38448275862069,-12,-11.005405405405405,-9.316666666666666,-7.458064516129032,-5.70612244897959,-3.505882352941176,-1.2222222222222217,0.5749999999999997,2.1611111111111123,3.6328358208955236,5.298039215686275,6.472727272727271,9.092941176470587,0,0,0,0.7000000000000002,1.4875000000000005,2.244444444444445,2.9444444444444446,3.6925373134328354,4.473015873015873,5.337254901960784,6.503030303030303,7.776470588235291,9.555294117647058,C04_20221215,NA,20221216,NA,NA,NA,P-22-220_MSH3KO,2022-12-14,NA,126.1165526441373,42,MSH3-KO
C06_20221215.fsa,119.23734016266305,352,126.23734016266305,213,35,23,12,115.23734016266305,139.23734016266303,126.32429668440217,124.57951336144268,126.23734016266305,352,-11,12.999999999999986,-1.5370392826946215,-1.6578268012203752,5.177188453414687,4.224225352112665,4.042613636363637,4.042613636363637,-5.395331604297888,-11,-10.229391891891892,-9.147142857142857,-7.692613636363636,-6.477650429799426,-5.039259259259259,-2.768617021276595,-0.6685446009389668,1.3454954954954925,3.327363184079588,5.759859154929564,8.097887323943645,11.248904109589027,0,0,0,0.6859903381642514,1.50675675675675,2.316279069767428,3.151741293532324,4.038251366120204,5.010563380281676,6.397849462365578,8.598591549295762,9.792763157894722,12.270547945205465,C06_20221215,NA,20221216,NA,NA,NA,P-22-220_MSH3KO,2022-12-14,NA,126.1165526441373,42,MSH3-KO
C08_20221215.fsa,120.13267998656484,173,126.13267998656484,145,31,29,14,110.13267998656484,139.13267998656482,125.09819722794414,124.81837485574594,125.13267998656484,173,-16,12.999999999999986,-1.2981777883913566,-1.3143051308188975,5.624193000339784,4.646153846153835,6.890173410404624,6.890173410404624,-5.925710969239698,-16,-12.719444444444445,-10.406410256410256,-7.87283950617284,-6.116184971098265,-3.9252032520325195,-1.7395833333333335,0.29930069930069875,2.325766871165632,4.101515151515137,6.83164556962024,9.434374999999982,12.225526315789455,0,0,0,0.8951048951048952,1.8617021276595627,2.7177914110429304,3.529239766081857,4.42424242424241,5.5499999999999865,7.1403508771929705,9.656249999999988,11.13571428571427,12.640789473684196,C08_20221215,NA,20221216,NA,NA,NA,P-22-220_MSH3KO,2022-11-23,NA,126.1165526441373,21,MSH3-KO
C09_20221215.fsa,128.97588255494878,105,125.97588255494878,89,26,26,11,108.97588255494878,136.97588255494878,123.43742101648725,123.71703416614794,123.47588255494878,105,-17,11,-2.3995184779893606,-2.2588483888008453,5.665081880612784,4.01494396014944,6.647619047619047,6.647619047619048,-6.361323155216285,-17,-13.33375,-11.216666666666667,-8.764,-6.858095238095237,-4.88051948051948,-2.6726190476190474,-0.48539325842696657,1.5696078431372564,3.3922330097087383,5.531884057971016,7.272368421052628,9.91828571428571,0,0,0,0.8136363636363638,1.6264705882352946,2.401904761904762,3.169902912621359,3.949514563106796,4.834444444444445,5.947826086956522,7.65,8.839062499999997,10.541142857142857,C09_20221215,NA,20221216,NA,NA,NA,P-22-220_MSH3KO,2022-11-23,NA,126.1165526441373,21,MSH3-KO
C11_20221215.fsa,120.30486072193057,73,126.30486072193057,47,21,21,9,114.30486072193057,134.30486072193057,124.30486072193057,124.08398939467625,124.30486072193057,73,-12,8,-2.032563249461049,-2.220871327254306,5.242147922998987,3.718204488778055,4.493150684931507,4.493150684931507,-5.818325434439179,-12,-11.375806451612902,-10.102380952380953,-8.203225806451613,-6.752054794520547,-5.231578947368421,-3.207317073170733,-0.8680851063829783,1.3315789473684223,3.101818181818182,5.212820512820512,6.621666666666665,7.740263157894737,0,0,0,0.8512820512820515,1.6017543859649126,2.3163636363636364,3.0454545454545454,3.7745454545454544,4.675609756097562,5.687179487179487,6.93,7.472368421052631,7.894473684210526,C11_20221215,NA,20221216,NA,NA,NA,P-22-220_MSH3KO,2022-11-23,NA,126.1165526441373,21,MSH3-KO
C12_20221215.fsa,129.00687508731463,346,126.00687508731463,296,34,24,12,114.00687508731463,137.00687508731463,125.50687508731463,125.13335423377437,125.50687508731463,346,-12,11,-0.983198410362931,-0.8735208535402522,4.873132880698351,3.968052347959969,6.508670520231214,6.508670520231214,-5.191728005608132,-12,-10.429347826086957,-9.03170731707317,-7.2026143790849675,-5.447368421052631,-3.009478672985782,-0.9307432432432434,0.7817589576547226,2.3251445086705207,3.8173913043478267,5.9029850746268675,8.036111111111108,10.378915662650602,0,0,0,0.7283387622149838,1.5250000000000004,2.2895953757225436,3.0405797101449274,3.793623188405797,4.695940959409595,5.882587064676618,8.013333333333334,9.467045454545454,10.686987951807229,C12_20221215,NA,20221216,NA,NA,NA,P-22-220_MSH3KO,2022-11-23,NA,126.1165526441373,21,MSH3-KO
D11_20221215.fsa,136.5242859933824,178,126.52428599338239,89,33,33,26,119.52428599338239,151.5242859933824,135.5242859933824,135.8334874302434,135.5242859933824,178,-7,25,7.800827935258354,9.309201436861011,10.10665929814866,10.931238332296203,17.0561797752809,17.0561797752809,-2.9210526315789473,-7,-4.1763157894736835,-1.5525641025641022,2.0446153846153847,4.529012345679013,6.68187134502924,8.738764044943819,10.81301775147929,13.036551724137933,15.835000000000003,19.311494252873562,21.709027777777774,24.23,0,0.7316326530612245,2.0646153846153847,4.295061728395062,6.223391812865498,8.070786516853932,9.876404494382022,11.79030303030303,13.87448275862069,16.53684210526316,19.777011494252875,21.990277777777777,24.316170212765954,D11_20221215,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-11-23,NA,128.03265949498504,21,FAN1-KO
D12_20221215.fsa,134.59241814257888,153,126.59241814257888,88,37,37,29,118.59241814257888,154.59241814257888,136.59241814257888,136.4052748563067,136.59241814257888,153,-8,28,8.372615361321664,9.812856713727847,10.754881345749475,11.704273504273505,18.11764705882353,18.11764705882353,-3.186991869918699,-8,-4.708490566037735,-1.9874999999999996,1.7192307692307698,4.333571428571429,6.60921052631579,8.836805555555555,11.2765625,14.021100917431193,17.352,21.395774647887325,24.078888888888883,27.07527777777777,0,0.5883838383838383,2.0122950819672134,4.264285714285714,6.279605263157896,8.208333333333334,10.270992366412214,12.616071428571429,15.154255319148938,18.17582417582418,21.964788732394368,24.527777777777775,27.187500000000004,D12_20221215,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-11-23,NA,128.03265949498504,21,FAN1-KO
E01_20221215.fsa,133.69019108926247,191,126.69019108926247,71,29,29,23,117.69019108926247,148.69019108926247,134.5867428134004,134.72806987714125,134.69019108926247,191,-9,22,7.758346560971972,8.037878787878787,8.81542699724518,9.448262548262548,12.56020942408377,12.56020942408377,-2.9324675324675322,-9,-3.761702127659574,-1.342028985507246,1.8566037735849061,4.088000000000001,6.024083769633508,7.565217391304348,9.159999999999998,10.954716981132076,13.338317757009348,16.614084507042254,18.959999999999994,21.324651162790698,0,0.5571428571428572,1.7830188679245285,3.8115942028985508,5.557046979865773,7.010869565217392,8.418478260869565,9.921212121212122,11.66923076923077,13.925233644859816,17.061538461538465,19.28125,21.39767441860465,E01_20221215,NA,20221216,NA,NA,NA,P-22-034_KOcontrol,2022-12-14,NA,126.96972331616928,42,Empty vector
E02_20221215.fsa,135.68748761950494,90,126.68748761950494,50,21,21,19,124.68748761950494,144.68748761950494,134.68748761950494,134.44999754801964,134.68748761950494,90,-2,18,7.480274231850359,7.762509928514694,7.9340746624305005,8.338396624472574,12.166666666666666,12.166666666666666,-0.8709677419354838,-2,-1.2762499999999999,0.04130434782608712,2.4257142857142857,4.185135135135136,5.771764705882353,7.227777777777778,8.626666666666667,10.184722222222224,12.023529411764706,14.47857142857143,16.223611111111108,17.640285714285714,0,0.20108695652173922,1.4326923076923077,3.2638888888888893,4.885135135135136,6.290697674418605,7.638888888888889,8.955555555555556,10.493055555555555,12.313725490196079,14.654761904761905,16.32638888888889,17.66142857142857,E02_20221215,NA,20221216,NA,NA,NA,P-22-034_KOcontrol,2022-12-14,NA,126.96972331616928,42,Empty vector
E03_20221215.fsa,136.8032187846749,85,126.8032187846749,44,25,25,21,120.8032187846749,146.8032187846749,134.72321878467488,134.91021466944855,134.8032187846749,85,-6,20,7.9404913532792705,8.106995884773662,8.695473251028806,9.371843917368018,14.376470588235295,14.376470588235295,-2.1999999999999997,-6,-2.9194444444444443,-1.1155555555555554,1.8206896551724143,4.070129870129871,5.976315789473684,7.762499999999999,9.550588235294118,11.355555555555556,13.443835616438356,16.243478260869566,17.976923076923075,19.605945945945944,0,0.4357142857142858,1.6500000000000001,3.703030303030303,5.4486842105263165,7.072500000000001,8.706249999999999,10.270731707317072,11.984722222222224,13.857534246575343,16.571739130434782,18.189999999999998,19.646756756756755,E03_20221215,NA,20221216,NA,NA,NA,P-22-034_KOcontrol,2022-12-14,NA,126.96972331616928,42,Empty vector
