unique_id,size,scan,signal,well,sample_id,plate_id,cell_strain,day,indicies_baseline,repeat_control,repeat_control_length,...9,...10,allele_1,allele_2,genotype,gene,gene_geno,norm_signal
0515plate_C03.fsa,572.7050364226897,4737,-10,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0011712344811431249
0515plate_C03.fsa,572.8717643201279,4738,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,573.0384922175663,4739,-12,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0014054813773717498
0515plate_C03.fsa,573.2052201150045,4740,-8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-9.369875849144999e-4
0515plate_C03.fsa,573.3719480124429,4741,-1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-1.1712344811431249e-4
0515plate_C03.fsa,573.5386759098812,4742,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,573.7054038073195,4743,-2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-2.3424689622862497e-4
0515plate_C03.fsa,573.8721317047579,4744,-4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-4.6849379245724994e-4
0515plate_C03.fsa,574.0388596021961,4745,-8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-9.369875849144999e-4
0515plate_C03.fsa,574.2055874996345,4746,-15,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0017568517217146872
0515plate_C03.fsa,574.3723153970727,4747,-11,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0012883579292574372
0515plate_C03.fsa,574.5390432945111,4748,-11,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0012883579292574372
0515plate_C03.fsa,574.7057711919493,4749,-3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-3.5137034434293746e-4
0515plate_C03.fsa,574.8724990893877,4750,2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,2.3424689622862497e-4
0515plate_C03.fsa,575.039226986826,4751,-8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-9.369875849144999e-4
0515plate_C03.fsa,575.2059548842643,4752,-14,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0016397282736003748
0515plate_C03.fsa,575.3726827817026,4753,-9,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0010541110330288123
0515plate_C03.fsa,575.5394106791409,4754,2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,2.3424689622862497e-4
0515plate_C03.fsa,575.7061385765793,4755,2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,2.3424689622862497e-4
0515plate_C03.fsa,575.8728664740175,4756,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,576.0395943714559,4757,5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,5.856172405715624e-4
0515plate_C03.fsa,576.2063222688942,4758,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,576.3730501663325,4759,3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,3.5137034434293746e-4
0515plate_C03.fsa,576.5397780637708,4760,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,576.7065059612091,4761,-7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-8.198641368001874e-4
0515plate_C03.fsa,576.8732338586474,4762,-7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-8.198641368001874e-4
0515plate_C03.fsa,577.0399617560857,4763,-3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-3.5137034434293746e-4
0515plate_C03.fsa,577.206689653524,4764,-7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-8.198641368001874e-4
0515plate_C03.fsa,577.3734175509624,4765,-8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-9.369875849144999e-4
0515plate_C03.fsa,577.5401454484006,4766,4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,4.6849379245724994e-4
0515plate_C03.fsa,577.706873345839,4767,-3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-3.5137034434293746e-4
0515plate_C03.fsa,577.8736012432772,4768,-2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-2.3424689622862497e-4
0515plate_C03.fsa,578.0403291407156,4769,-7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-8.198641368001874e-4
0515plate_C03.fsa,578.207057038154,4770,-2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-2.3424689622862497e-4
0515plate_C03.fsa,578.3737849355922,4771,-6,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-7.027406886858749e-4
0515plate_C03.fsa,578.5405128330306,4772,-5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-5.856172405715624e-4
0515plate_C03.fsa,578.7072407304688,4773,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,578.8739686279072,4774,-6,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-7.027406886858749e-4
0515plate_C03.fsa,579.0406965253454,4775,-9,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0010541110330288123
0515plate_C03.fsa,579.2074244227838,4776,5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,5.856172405715624e-4
0515plate_C03.fsa,579.374152320222,4777,1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,1.1712344811431249e-4
0515plate_C03.fsa,579.5408802176604,4778,-8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-9.369875849144999e-4
0515plate_C03.fsa,579.7076081150987,4779,7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,8.198641368001874e-4
0515plate_C03.fsa,579.874336012537,4780,-5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-5.856172405715624e-4
0515plate_C03.fsa,580.0410639099753,4781,7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,8.198641368001874e-4
0515plate_C03.fsa,580.2077918074136,4782,9,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0010541110330288123
0515plate_C03.fsa,580.3745197048519,4783,4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,4.6849379245724994e-4
0515plate_C03.fsa,580.5412476022902,4784,-5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-5.856172405715624e-4
0515plate_C03.fsa,580.7079754997286,4785,-8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-9.369875849144999e-4
0515plate_C03.fsa,580.8747033971669,4786,-1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-1.1712344811431249e-4
0515plate_C03.fsa,581.0414312946052,4787,2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,2.3424689622862497e-4
0515plate_C03.fsa,581.2081591920435,4788,6,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,7.027406886858749e-4
0515plate_C03.fsa,581.3748870894818,4789,1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,1.1712344811431249e-4
0515plate_C03.fsa,581.5416149869201,4790,1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,1.1712344811431249e-4
0515plate_C03.fsa,581.7083428843584,4791,6,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,7.027406886858749e-4
0515plate_C03.fsa,581.8750707817967,4792,2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,2.3424689622862497e-4
0515plate_C03.fsa,582.0417986792351,4793,9,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0010541110330288123
0515plate_C03.fsa,582.2085265766733,4794,-3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-3.5137034434293746e-4
0515plate_C03.fsa,582.3752544741117,4795,-2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-2.3424689622862497e-4
0515plate_C03.fsa,582.5419823715499,4796,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,582.7087102689883,4797,3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,3.5137034434293746e-4
0515plate_C03.fsa,582.8754381664266,4798,-5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-5.856172405715624e-4
0515plate_C03.fsa,583.0421660638649,4799,4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,4.6849379245724994e-4
0515plate_C03.fsa,583.2088939613033,4800,8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,9.369875849144999e-4
0515plate_C03.fsa,583.3756218587415,4801,9,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0010541110330288123
0515plate_C03.fsa,583.5423497561799,4802,8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,9.369875849144999e-4
0515plate_C03.fsa,583.7090776536181,4803,12,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0014054813773717498
0515plate_C03.fsa,583.8758055510565,4804,11,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0012883579292574372
0515plate_C03.fsa,584.0425334484947,4805,13,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0015226048254860622
0515plate_C03.fsa,584.2092613459331,4806,1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,1.1712344811431249e-4
0515plate_C03.fsa,584.3759892433714,4807,13,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0015226048254860622
0515plate_C03.fsa,584.5427171408097,4808,8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,9.369875849144999e-4
0515plate_C03.fsa,584.709445038248,4809,2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,2.3424689622862497e-4
0515plate_C03.fsa,584.8761729356863,4810,2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,2.3424689622862497e-4
0515plate_C03.fsa,585.0429008331246,4811,10,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0011712344811431249
0515plate_C03.fsa,585.2096287305629,4812,16,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0018739751698289998
0515plate_C03.fsa,585.3763566280013,4813,14,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0016397282736003748
0515plate_C03.fsa,585.5430845254396,4814,20,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0023424689622862497
0515plate_C03.fsa,585.7098124228779,4815,20,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0023424689622862497
0515plate_C03.fsa,585.8765403203162,4816,11,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0012883579292574372
0515plate_C03.fsa,586.0432682177545,4817,8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,9.369875849144999e-4
0515plate_C03.fsa,586.2099961151928,4818,15,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0017568517217146872
0515plate_C03.fsa,586.3767240126311,4819,9,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0010541110330288123
0515plate_C03.fsa,586.5434519100694,4820,12,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0014054813773717498
0515plate_C03.fsa,586.7101798075078,4821,6,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,7.027406886858749e-4
0515plate_C03.fsa,586.876907704946,4822,1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,1.1712344811431249e-4
0515plate_C03.fsa,587.0436356023844,4823,4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,4.6849379245724994e-4
0515plate_C03.fsa,587.2103634998226,4824,13,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0015226048254860622
0515plate_C03.fsa,587.377091397261,4825,18,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0021082220660576245
0515plate_C03.fsa,587.5438192946992,4826,22,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0025767158585148745
0515plate_C03.fsa,587.7105471921376,4827,19,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0022253455141719373
0515plate_C03.fsa,587.877275089576,4828,28,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0032794565472007496
0515plate_C03.fsa,588.0440029870142,4829,26,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0030452096509721244
0515plate_C03.fsa,588.2107308844526,4830,9,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0010541110330288123
0515plate_C03.fsa,588.3774587818908,4831,4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,4.6849379245724994e-4
0515plate_C03.fsa,588.5441866793292,4832,-1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-1.1712344811431249e-4
0515plate_C03.fsa,588.7109145767674,4833,3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,3.5137034434293746e-4
0515plate_C03.fsa,588.8776424742058,4834,-2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-2.3424689622862497e-4
0515plate_C03.fsa,589.044370371644,4835,5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,5.856172405715624e-4
0515plate_C03.fsa,589.2110982690824,4836,12,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0014054813773717498
0515plate_C03.fsa,589.3778261665207,4837,7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,8.198641368001874e-4
0515plate_C03.fsa,589.544554063959,4838,15,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0017568517217146872
0515plate_C03.fsa,589.7112819613973,4839,12,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0014054813773717498
0515plate_C03.fsa,589.8780098588356,4840,11,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0012883579292574372
0515plate_C03.fsa,590.044737756274,4841,4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,4.6849379245724994e-4
0515plate_C03.fsa,590.2114656537123,4842,14,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0016397282736003748
0515plate_C03.fsa,590.3781935511506,4843,11,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0.0012883579292574372
0515plate_C03.fsa,590.5449214485889,4844,5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,5.856172405715624e-4
0515plate_C03.fsa,590.7116493460272,4845,-7,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-8.198641368001874e-4
0515plate_C03.fsa,590.8783772434655,4846,-8,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-9.369875849144999e-4
0515plate_C03.fsa,591.0451051409038,4847,-15,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0017568517217146872
0515plate_C03.fsa,591.2118330383421,4848,-3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-3.5137034434293746e-4
0515plate_C03.fsa,591.3785609357805,4849,-4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-4.6849379245724994e-4
0515plate_C03.fsa,591.5452888332187,4850,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,591.7120167306571,4851,-2,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-2.3424689622862497e-4
0515plate_C03.fsa,591.8787446280953,4852,1,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,1.1712344811431249e-4
0515plate_C03.fsa,592.0454725255337,4853,-3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-3.5137034434293746e-4
0515plate_C03.fsa,592.2122004229719,4854,0,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,0
0515plate_C03.fsa,592.3789283204103,4855,-5,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-5.856172405715624e-4
0515plate_C03.fsa,592.5456562178487,4856,-3,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-3.5137034434293746e-4
0515plate_C03.fsa,592.7123841152869,4857,-6,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-7.027406886858749e-4
0515plate_C03.fsa,592.8791120127253,4858,-12,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-0.0014054813773717498
0515plate_C03.fsa,593.0458399101635,4859,-4,C03,0515plate_C03,0515plate,MSH3_KO_c14,28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,hom_edited,MSH3,MSH3-/-,-4.6849379245724994e-4
